MODE,MAT_COL,MAT_ROW,TIME_MS
COL_ORDER, 150, 150, 0.007303
COL_ORDER, 150, 150, 0.009052
COL_ORDER, 150, 150, 0.007273
COL_ORDER, 150, 150, 0.007041
COL_ORDER_ALT, 150, 150, 0.007101
COL_ORDER_ALT, 150, 150, 0.011024
COL_ORDER_ALT, 150, 150, 0.009153
COL_ORDER_ALT, 150, 150, 0.008872
COL_ORDER_ALT, 150, 150, 0.008872
COL_ORDER_ALT, 150, 150, 0.007312
COL_ORDER_ALT, 150, 150, 0.007262
COL_ORDER_ALT, 150, 150, 0.009133
COL_ORDER_ALT, 150, 150, 0.007242
COL_ORDER_ALT, 150, 150, 0.008882
ROW_ORDER, 157, 157, 0.012412
ROW_ORDER, 157, 157, 0.015379
ROW_ORDER, 157, 157, 0.012252
ROW_ORDER, 157, 157, 0.015430
ROW_ORDER, 157, 157, 0.012533
ROW_ORDER, 157, 157, 0.015299
ROW_ORDER, 157, 157, 0.012211
ROW_ORDER, 157, 157, 0.015259
ROW_ORDER, 157, 157, 0.012241
ROW_ORDER, 157, 157, 0.012382
COL_ORDER, 157, 157, 0.008932
COL_ORDER, 157, 157, 0.009877
COL_ORDER, 157, 157, 0.007876
COL_ORDER, 157, 157, 0.007927
COL_ORDER, 157, 157, 0.009767
COL_ORDER, 157, 157, 0.007765
COL_ORDER, 157, 157, 0.009717
COL_ORDER, 157, 157, 0.009606
COL_ORDER, 157, 157, 0.009867
COL_ORDER, 157, 157, 0.007805
COL_ORDER_ALT, 157, 157, 0.007846
COL_ORDER_ALT, 157, 157, 0.007886
COL_ORDER_ALT, 157, 157, 0.007875
COL_ORDER_ALT, 157, 157, 0.007866
COL_ORDER_ALT, 157, 157, 0.007947
COL_ORDER_ALT, 157, 157, 0.007936
COL_ORDER_ALT, 157, 157, 0.007987
COL_ORDER_ALT, 157, 157, 0.009937
COL_ORDER_ALT, 157, 157, 0.007956
COL_ORDER_ALT, 157, 157, 0.011497
ROW_ORDER, 164, 164, 0.019302
ROW_ORDER, 164, 164, 0.016626
ROW_ORDER, 164, 164, 0.016627
ROW_ORDER, 164, 164, 0.016636
ROW_ORDER, 164, 164, 0.020951
ROW_ORDER, 164, 164, 0.013549
ROW_ORDER, 164, 164, 0.013298
ROW_ORDER, 164, 164, 0.016627
ROW_ORDER, 164, 164, 0.013559
ROW_ORDER, 164, 164, 0.013488
COL_ORDER, 164, 164, 0.008490
COL_ORDER, 164, 164, 0.012574
COL_ORDER, 164, 164, 0.010471
COL_ORDER, 164, 164, 0.010511
COL_ORDER, 164, 164, 0.008510
COL_ORDER, 164, 164, 0.008348
COL_ORDER, 164, 164, 0.010581
COL_ORDER, 164, 164, 0.008721
COL_ORDER, 164, 164, 0.008419
COL_ORDER, 164, 164, 0.010522
COL_ORDER_ALT, 164, 164, 0.009606
COL_ORDER_ALT, 164, 164, 0.010712
COL_ORDER_ALT, 164, 164, 0.008550
COL_ORDER_ALT, 164, 164, 0.008671
COL_ORDER_ALT, 164, 164, 0.008560
COL_ORDER_ALT, 164, 164, 0.011356
COL_ORDER_ALT, 164, 164, 0.011064
COL_ORDER_ALT, 164, 164, 0.010591
COL_ORDER_ALT, 164, 164, 0.010692
COL_ORDER_ALT, 164, 164, 0.008560
ROW_ORDER, 172, 172, 0.014675
ROW_ORDER, 172, 172, 0.014887
ROW_ORDER, 172, 172, 0.017945
ROW_ORDER, 172, 172, 0.022018
ROW_ORDER, 172, 172, 0.014745
ROW_ORDER, 172, 172, 0.018437
ROW_ORDER, 172, 172, 0.018709
ROW_ORDER, 172, 172, 0.014796
ROW_ORDER, 172, 172, 0.018578
ROW_ORDER, 172, 172, 0.014886
COL_ORDER, 172, 172, 0.009405
COL_ORDER, 172, 172, 0.011688
COL_ORDER, 172, 172, 0.011688
COL_ORDER, 172, 172, 0.011638
COL_ORDER, 172, 172, 0.011919
COL_ORDER, 172, 172, 0.009385
COL_ORDER, 172, 172, 0.016868
COL_ORDER, 172, 172, 0.009505
COL_ORDER, 172, 172, 0.012131
COL_ORDER, 172, 172, 0.009495
COL_ORDER_ALT, 172, 172, 0.010813
COL_ORDER_ALT, 172, 172, 0.011990
COL_ORDER_ALT, 172, 172, 0.009405
COL_ORDER_ALT, 172, 172, 0.009545
COL_ORDER_ALT, 172, 172, 0.009454
COL_ORDER_ALT, 172, 172, 0.011808
COL_ORDER_ALT, 172, 172, 0.009555
COL_ORDER_ALT, 172, 172, 0.011708
COL_ORDER_ALT, 172, 172, 0.009556
COL_ORDER_ALT, 172, 172, 0.009565
ROW_ORDER, 180, 180, 0.016738
ROW_ORDER, 180, 180, 0.020901
ROW_ORDER, 180, 180, 0.016617
ROW_ORDER, 180, 180, 0.020398
ROW_ORDER, 180, 180, 0.020359
ROW_ORDER, 180, 180, 0.020791
ROW_ORDER, 180, 180, 0.016979
ROW_ORDER, 180, 180, 0.016556
ROW_ORDER, 180, 180, 0.016626
ROW_ORDER, 180, 180, 0.016616
COL_ORDER, 180, 180, 0.010320
COL_ORDER, 180, 180, 0.015983
COL_ORDER, 180, 180, 0.010249
COL_ORDER, 180, 180, 0.010239
COL_ORDER, 180, 180, 0.010229
COL_ORDER, 180, 180, 0.010230
COL_ORDER, 180, 180, 0.013770
COL_ORDER, 180, 180, 0.012794
COL_ORDER, 180, 180, 0.012844
COL_ORDER, 180, 180, 0.010139
COL_ORDER_ALT, 180, 180, 0.015188
COL_ORDER_ALT, 180, 180, 0.010461
COL_ORDER_ALT, 180, 180, 0.010521
COL_ORDER_ALT, 180, 180, 0.010310
COL_ORDER_ALT, 180, 180, 0.012884
COL_ORDER_ALT, 180, 180, 0.013096
COL_ORDER_ALT, 180, 180, 0.012040
COL_ORDER_ALT, 180, 180, 0.012643
COL_ORDER_ALT, 180, 180, 0.013106
COL_ORDER_ALT, 180, 180, 0.012915
ROW_ORDER, 188, 188, 0.023085
ROW_ORDER, 188, 188, 0.027822
ROW_ORDER, 188, 188, 0.018256
ROW_ORDER, 188, 188, 0.018266
ROW_ORDER, 188, 188, 0.018347
ROW_ORDER, 188, 188, 0.018427
ROW_ORDER, 188, 188, 0.023084
ROW_ORDER, 188, 188, 0.018407
ROW_ORDER, 188, 188, 0.022541
ROW_ORDER, 188, 188, 0.021525
COL_ORDER, 188, 188, 0.013910
COL_ORDER, 188, 188, 0.011265
COL_ORDER, 188, 188, 0.011255
COL_ORDER, 188, 188, 0.011285
COL_ORDER, 188, 188, 0.011185
COL_ORDER, 188, 188, 0.011216
COL_ORDER, 188, 188, 0.011155
COL_ORDER, 188, 188, 0.014232
COL_ORDER, 188, 188, 0.013860
COL_ORDER, 188, 188, 0.011134
COL_ORDER_ALT, 188, 188, 0.011296
COL_ORDER_ALT, 188, 188, 0.011266
COL_ORDER_ALT, 188, 188, 0.014031
COL_ORDER_ALT, 188, 188, 0.014846
COL_ORDER_ALT, 188, 188, 0.014012
COL_ORDER_ALT, 188, 188, 0.014092
COL_ORDER_ALT, 188, 188, 0.011295
COL_ORDER_ALT, 188, 188, 0.011346
COL_ORDER_ALT, 188, 188, 0.012090
COL_ORDER_ALT, 188, 188, 0.011296
ROW_ORDER, 197, 197, 0.025468
ROW_ORDER, 197, 197, 0.020077
ROW_ORDER, 197, 197, 0.020167
ROW_ORDER, 197, 197, 0.020258
ROW_ORDER, 197, 197, 0.020147
ROW_ORDER, 197, 197, 0.020207
ROW_ORDER, 197, 197, 0.020046
ROW_ORDER, 197, 197, 0.020157
ROW_ORDER, 197, 197, 0.020137
ROW_ORDER, 197, 197, 0.025096
COL_ORDER, 197, 197, 0.012433
COL_ORDER, 197, 197, 0.015550
COL_ORDER, 197, 197, 0.015299
COL_ORDER, 197, 197, 0.012563
COL_ORDER, 197, 197, 0.012311
COL_ORDER, 197, 197, 0.012382
COL_ORDER, 197, 197, 0.012312
COL_ORDER, 197, 197, 0.016597
COL_ORDER, 197, 197, 0.015701
COL_ORDER, 197, 197, 0.013147
COL_ORDER_ALT, 197, 197, 0.014041
COL_ORDER_ALT, 197, 197, 0.012241
COL_ORDER_ALT, 197, 197, 0.012291
COL_ORDER_ALT, 197, 197, 0.015178
COL_ORDER_ALT, 197, 197, 0.015460
COL_ORDER_ALT, 197, 197, 0.073477
COL_ORDER_ALT, 197, 197, 0.012242
COL_ORDER_ALT, 197, 197, 0.015379
COL_ORDER_ALT, 197, 197, 0.015298
COL_ORDER_ALT, 197, 197, 0.012070
ROW_ORDER, 206, 206, 0.038605
ROW_ORDER, 206, 206, 0.028103
ROW_ORDER, 206, 206, 0.027580
ROW_ORDER, 206, 206, 0.027671
ROW_ORDER, 206, 206, 0.027168
ROW_ORDER, 206, 206, 0.022078
ROW_ORDER, 206, 206, 0.027188
ROW_ORDER, 206, 206, 0.022058
ROW_ORDER, 206, 206, 0.027570
ROW_ORDER, 206, 206, 0.022058
COL_ORDER, 206, 206, 0.016918
COL_ORDER, 206, 206, 0.013337
COL_ORDER, 206, 206, 0.013428
COL_ORDER, 206, 206, 0.016798
COL_ORDER, 206, 206, 0.013357
COL_ORDER, 206, 206, 0.013619
COL_ORDER, 206, 206, 0.017693
COL_ORDER, 206, 206, 0.013348
COL_ORDER, 206, 206, 0.016405
COL_ORDER, 206, 206, 0.016456
COL_ORDER_ALT, 206, 206, 0.013388
COL_ORDER_ALT, 206, 206, 0.013468
COL_ORDER_ALT, 206, 206, 0.016747
COL_ORDER_ALT, 206, 206, 0.016435
COL_ORDER_ALT, 206, 206, 0.016496
COL_ORDER_ALT, 206, 206, 0.013197
COL_ORDER_ALT, 206, 206, 0.016274
COL_ORDER_ALT, 206, 206, 0.016616
COL_ORDER_ALT, 206, 206, 0.013267
COL_ORDER_ALT, 206, 206, 0.013257
ROW_ORDER, 216, 216, 0.029914
ROW_ORDER, 216, 216, 0.029914
ROW_ORDER, 216, 216, 0.029984
ROW_ORDER, 216, 216, 0.027992
ROW_ORDER, 216, 216, 0.029954
ROW_ORDER, 216, 216, 0.030205
ROW_ORDER, 216, 216, 0.030698
ROW_ORDER, 216, 216, 0.035305
ROW_ORDER, 216, 216, 0.030507
ROW_ORDER, 216, 216, 0.024492
COL_ORDER, 216, 216, 0.014444
COL_ORDER, 216, 216, 0.017954
COL_ORDER, 216, 216, 0.017975
COL_ORDER, 216, 216, 0.015812
COL_ORDER, 216, 216, 0.014625
COL_ORDER, 216, 216, 0.018286
COL_ORDER, 216, 216, 0.017945
COL_ORDER, 216, 216, 0.023466
COL_ORDER, 216, 216, 0.017883
COL_ORDER, 216, 216, 0.014293
COL_ORDER_ALT, 216, 216, 0.021867
COL_ORDER_ALT, 216, 216, 0.017995
COL_ORDER_ALT, 216, 216, 0.015007
COL_ORDER_ALT, 216, 216, 0.020992
COL_ORDER_ALT, 216, 216, 0.015007
COL_ORDER_ALT, 216, 216, 0.014695
COL_ORDER_ALT, 216, 216, 0.018346
COL_ORDER_ALT, 216, 216, 0.014615
COL_ORDER_ALT, 216, 216, 0.014414
COL_ORDER_ALT, 216, 216, 0.018045
ROW_ORDER, 226, 226, 0.033062
ROW_ORDER, 226, 226, 0.031613
ROW_ORDER, 226, 226, 0.027117
ROW_ORDER, 226, 226, 0.027238
ROW_ORDER, 226, 226, 0.026966
ROW_ORDER, 226, 226, 0.030568
ROW_ORDER, 226, 226, 0.032861
ROW_ORDER, 226, 226, 0.033685
ROW_ORDER, 226, 226, 0.033022
ROW_ORDER, 226, 226, 0.033001
COL_ORDER, 226, 226, 0.020167
COL_ORDER, 226, 226, 0.019865
COL_ORDER, 226, 226, 0.020197
COL_ORDER, 226, 226, 0.015982
COL_ORDER, 226, 226, 0.017582
COL_ORDER, 226, 226, 0.015983
COL_ORDER, 226, 226, 0.020076
COL_ORDER, 226, 226, 0.016064
COL_ORDER, 226, 226, 0.016093
COL_ORDER, 226, 226, 0.020057
COL_ORDER_ALT, 226, 226, 0.016154
COL_ORDER_ALT, 226, 226, 0.016275
COL_ORDER_ALT, 226, 226, 0.017662
COL_ORDER_ALT, 226, 226, 0.016264
COL_ORDER_ALT, 226, 226, 0.020298
COL_ORDER_ALT, 226, 226, 0.016164
COL_ORDER_ALT, 226, 226, 0.016194
COL_ORDER_ALT, 226, 226, 0.015933
COL_ORDER_ALT, 226, 226, 0.020308
COL_ORDER_ALT, 226, 226, 0.029421
ROW_ORDER, 237, 237, 0.030095
ROW_ORDER, 237, 237, 0.034691
ROW_ORDER, 237, 237, 0.037115
ROW_ORDER, 237, 237, 0.030105
ROW_ORDER, 237, 237, 0.029501
ROW_ORDER, 237, 237, 0.037116
ROW_ORDER, 237, 237, 0.037337
ROW_ORDER, 237, 237, 0.037669
ROW_ORDER, 237, 237, 0.037327
ROW_ORDER, 237, 237, 0.029642
COL_ORDER, 237, 237, 0.021515
COL_ORDER, 237, 237, 0.025689
COL_ORDER, 237, 237, 0.024955
COL_ORDER, 237, 237, 0.017743
COL_ORDER, 237, 237, 0.017935
COL_ORDER, 237, 237, 0.036221
COL_ORDER, 237, 237, 0.017663
COL_ORDER, 237, 237, 0.018205
COL_ORDER, 237, 237, 0.018055
COL_ORDER, 237, 237, 0.021837
COL_ORDER_ALT, 237, 237, 0.017461
COL_ORDER_ALT, 237, 237, 0.022128
COL_ORDER_ALT, 237, 237, 0.017612
COL_ORDER_ALT, 237, 237, 0.022018
COL_ORDER_ALT, 237, 237, 0.022008
COL_ORDER_ALT, 237, 237, 0.017461
COL_ORDER_ALT, 237, 237, 0.021827
COL_ORDER_ALT, 237, 237, 0.017521
COL_ORDER_ALT, 237, 237, 0.021917
COL_ORDER_ALT, 237, 237, 0.017613
ROW_ORDER, 248, 248, 0.040244
ROW_ORDER, 248, 248, 0.041189
ROW_ORDER, 248, 248, 0.040807
ROW_ORDER, 248, 248, 0.040998
ROW_ORDER, 248, 248, 0.041220
ROW_ORDER, 248, 248, 0.041028
ROW_ORDER, 248, 248, 0.032800
ROW_ORDER, 248, 248, 0.035617
ROW_ORDER, 248, 248, 0.032801
ROW_ORDER, 248, 248, 0.032962
COL_ORDER, 248, 248, 0.023990
COL_ORDER, 248, 248, 0.019594
COL_ORDER, 248, 248, 0.019654
COL_ORDER, 248, 248, 0.019906
COL_ORDER, 248, 248, 0.024090
COL_ORDER, 248, 248, 0.019071
COL_ORDER, 248, 248, 0.019151
COL_ORDER, 248, 248, 0.019101
COL_ORDER, 248, 248, 0.023989
COL_ORDER, 248, 248, 0.019212
COL_ORDER_ALT, 248, 248, 0.019383
COL_ORDER_ALT, 248, 248, 0.019372
COL_ORDER_ALT, 248, 248, 0.019402
COL_ORDER_ALT, 248, 248, 0.019171
COL_ORDER_ALT, 248, 248, 0.020268
COL_ORDER_ALT, 248, 248, 0.024000
COL_ORDER_ALT, 248, 248, 0.023989
COL_ORDER_ALT, 248, 248, 0.019212
COL_ORDER_ALT, 248, 248, 0.023618
COL_ORDER_ALT, 248, 248, 0.019081
ROW_ORDER, 260, 260, 0.045916
ROW_ORDER, 260, 260, 0.051841
ROW_ORDER, 260, 260, 0.035536
ROW_ORDER, 260, 260, 0.044448
ROW_ORDER, 260, 260, 0.044720
ROW_ORDER, 260, 260, 0.035697
ROW_ORDER, 260, 260, 0.044820
ROW_ORDER, 260, 260, 0.044630
ROW_ORDER, 260, 260, 0.044830
ROW_ORDER, 260, 260, 0.044418
COL_ORDER, 260, 260, 0.026293
COL_ORDER, 260, 260, 0.033093
COL_ORDER, 260, 260, 0.026061
COL_ORDER, 260, 260, 0.021123
COL_ORDER, 260, 260, 0.027279
COL_ORDER, 260, 260, 0.022994
COL_ORDER, 260, 260, 0.020891
COL_ORDER, 260, 260, 0.020761
COL_ORDER, 260, 260, 0.029742
COL_ORDER, 260, 260, 0.021153
COL_ORDER_ALT, 260, 260, 0.026031
COL_ORDER_ALT, 260, 260, 0.021173
COL_ORDER_ALT, 260, 260, 0.026092
COL_ORDER_ALT, 260, 260, 0.026011
COL_ORDER_ALT, 260, 260, 0.021575
COL_ORDER_ALT, 260, 260, 0.026031
COL_ORDER_ALT, 260, 260, 0.020821
COL_ORDER_ALT, 260, 260, 0.020861
COL_ORDER_ALT, 260, 260, 0.023094
COL_ORDER_ALT, 260, 260, 0.021133
ROW_ORDER, 272, 272, 0.050564
ROW_ORDER, 272, 272, 0.049769
ROW_ORDER, 272, 272, 0.050302
ROW_ORDER, 272, 272, 0.040013
ROW_ORDER, 272, 272, 0.050040
ROW_ORDER, 272, 272, 0.050001
ROW_ORDER, 272, 272, 0.039620
ROW_ORDER, 272, 272, 0.050010
ROW_ORDER, 272, 272, 0.049558
ROW_ORDER, 272, 272, 0.040254
COL_ORDER, 272, 272, 0.024241
COL_ORDER, 272, 272, 0.030145
COL_ORDER, 272, 272, 0.024845
COL_ORDER, 272, 272, 0.024603
COL_ORDER, 272, 272, 0.029793
COL_ORDER, 272, 272, 0.029702
COL_ORDER, 272, 272, 0.029964
COL_ORDER, 272, 272, 0.024271
COL_ORDER, 272, 272, 0.024502
COL_ORDER, 272, 272, 0.030527
COL_ORDER_ALT, 272, 272, 0.023134
COL_ORDER_ALT, 272, 272, 0.028998
COL_ORDER_ALT, 272, 272, 0.027721
COL_ORDER_ALT, 272, 272, 0.023014
COL_ORDER_ALT, 272, 272, 0.023034
COL_ORDER_ALT, 272, 272, 0.028777
COL_ORDER_ALT, 272, 272, 0.023044
COL_ORDER_ALT, 272, 272, 0.022923
COL_ORDER_ALT, 272, 272, 0.028687
COL_ORDER_ALT, 272, 272, 0.028777
ROW_ORDER, 285, 285, 0.053913
ROW_ORDER, 285, 285, 0.043724
ROW_ORDER, 285, 285, 0.043815
ROW_ORDER, 285, 285, 0.043573
ROW_ORDER, 285, 285, 0.065561
ROW_ORDER, 285, 285, 0.043935
ROW_ORDER, 285, 285, 0.054677
ROW_ORDER, 285, 285, 0.054074
ROW_ORDER, 285, 285, 0.043724
ROW_ORDER, 285, 285, 0.043966
COL_ORDER, 285, 285, 0.029492
COL_ORDER, 285, 285, 0.029441
COL_ORDER, 285, 285, 0.043553
COL_ORDER, 285, 285, 0.041249
COL_ORDER, 285, 285, 0.029351
COL_ORDER, 285, 285, 0.037760
COL_ORDER, 285, 285, 0.029250
COL_ORDER, 285, 285, 0.030769
COL_ORDER, 285, 285, 0.034329
COL_ORDER, 285, 285, 0.035989
COL_ORDER_ALT, 285, 285, 0.025236
COL_ORDER_ALT, 285, 285, 0.031654
COL_ORDER_ALT, 285, 285, 0.031523
COL_ORDER_ALT, 285, 285, 0.031031
COL_ORDER_ALT, 285, 285, 0.025186
COL_ORDER_ALT, 285, 285, 0.025216
COL_ORDER_ALT, 285, 285, 0.025317
COL_ORDER_ALT, 285, 285, 0.032026
COL_ORDER_ALT, 285, 285, 0.025347
COL_ORDER_ALT, 285, 285, 0.025196
ROW_ORDER, 299, 299, 0.059576
ROW_ORDER, 299, 299, 0.060472
ROW_ORDER, 299, 299, 0.047647
ROW_ORDER, 299, 299, 0.059596
ROW_ORDER, 299, 299, 0.060783
ROW_ORDER, 299, 299, 0.048592
ROW_ORDER, 299, 299, 0.060038
ROW_ORDER, 299, 299, 0.067985
ROW_ORDER, 299, 299, 0.060159
ROW_ORDER, 299, 299, 0.060159
COL_ORDER, 299, 299, 0.033706
COL_ORDER, 299, 299, 0.041058
COL_ORDER, 299, 299, 0.033283
COL_ORDER, 299, 299, 0.041793
COL_ORDER, 299, 299, 0.033283
COL_ORDER, 299, 299, 0.041612
COL_ORDER, 299, 299, 0.049115
COL_ORDER, 299, 299, 0.034098
COL_ORDER, 299, 299, 0.040998
COL_ORDER, 299, 299, 0.033766
COL_ORDER_ALT, 299, 299, 0.027892
COL_ORDER_ALT, 299, 299, 0.034923
COL_ORDER_ALT, 299, 299, 0.028043
COL_ORDER_ALT, 299, 299, 0.036713
COL_ORDER_ALT, 299, 299, 0.027762
COL_ORDER_ALT, 299, 299, 0.034883
COL_ORDER_ALT, 299, 299, 0.034541
COL_ORDER_ALT, 299, 299, 0.027711
COL_ORDER_ALT, 299, 299, 0.031875
COL_ORDER_ALT, 299, 299, 0.034651
ROW_ORDER, 313, 313, 0.054175
ROW_ORDER, 313, 313, 0.065983
ROW_ORDER, 313, 313, 0.053561
ROW_ORDER, 313, 313, 0.065671
ROW_ORDER, 313, 313, 0.052505
ROW_ORDER, 313, 313, 0.065672
ROW_ORDER, 313, 313, 0.066567
ROW_ORDER, 313, 313, 0.054759
ROW_ORDER, 313, 313, 0.066637
ROW_ORDER, 313, 313, 0.059908
COL_ORDER, 313, 313, 0.046511
COL_ORDER, 313, 313, 0.036924
COL_ORDER, 313, 313, 0.037477
COL_ORDER, 313, 313, 0.036421
COL_ORDER, 313, 313, 0.036412
COL_ORDER, 313, 313, 0.045495
COL_ORDER, 313, 313, 0.045404
COL_ORDER, 313, 313, 0.036603
COL_ORDER, 313, 313, 0.036592
COL_ORDER, 313, 313, 0.045414
COL_ORDER_ALT, 313, 313, 0.029883
COL_ORDER_ALT, 313, 313, 0.029954
COL_ORDER_ALT, 313, 313, 0.038856
COL_ORDER_ALT, 313, 313, 0.030205
COL_ORDER_ALT, 313, 313, 0.033203
COL_ORDER_ALT, 313, 313, 0.037759
COL_ORDER_ALT, 313, 313, 0.030638
COL_ORDER_ALT, 313, 313, 0.030618
COL_ORDER_ALT, 313, 313, 0.037599
COL_ORDER_ALT, 313, 313, 0.037538
ROW_ORDER, 328, 328, 0.073859
ROW_ORDER, 328, 328, 0.065400
ROW_ORDER, 328, 328, 0.058248
ROW_ORDER, 328, 328, 0.058490
ROW_ORDER, 328, 328, 0.073164
ROW_ORDER, 328, 328, 0.091240
ROW_ORDER, 328, 328, 0.073135
ROW_ORDER, 328, 328, 0.072421
ROW_ORDER, 328, 328, 0.073839
ROW_ORDER, 328, 328, 0.079009
COL_ORDER, 328, 328, 0.051449
COL_ORDER, 328, 328, 0.051046
COL_ORDER, 328, 328, 0.046601
COL_ORDER, 328, 328, 0.041511
COL_ORDER, 328, 328, 0.041823
COL_ORDER, 328, 328, 0.041823
COL_ORDER, 328, 328, 0.041622
COL_ORDER, 328, 328, 0.049718
COL_ORDER, 328, 328, 0.042275
COL_ORDER, 328, 328, 0.051791
COL_ORDER_ALT, 328, 328, 0.032972
COL_ORDER_ALT, 328, 328, 0.040757
COL_ORDER_ALT, 328, 328, 0.041039
COL_ORDER_ALT, 328, 328, 0.032881
COL_ORDER_ALT, 328, 328, 0.041440
COL_ORDER_ALT, 328, 328, 0.040968
COL_ORDER_ALT, 328, 328, 0.051560
COL_ORDER_ALT, 328, 328, 0.040918
COL_ORDER_ALT, 328, 328, 0.040394
COL_ORDER_ALT, 328, 328, 0.044317
ROW_ORDER, 344, 344, 0.082902
ROW_ORDER, 344, 344, 0.065269
ROW_ORDER, 344, 344, 0.080206
ROW_ORDER, 344, 344, 0.082087
ROW_ORDER, 344, 344, 0.076726
ROW_ORDER, 344, 344, 0.073467
ROW_ORDER, 344, 344, 0.066024
ROW_ORDER, 344, 344, 0.080075
ROW_ORDER, 344, 344, 0.065359
ROW_ORDER, 344, 344, 0.064072
COL_ORDER, 344, 344, 0.045162
COL_ORDER, 344, 344, 0.056659
COL_ORDER, 344, 344, 0.046077
COL_ORDER, 344, 344, 0.046097
COL_ORDER, 344, 344, 0.046248
COL_ORDER, 344, 344, 0.046410
COL_ORDER, 344, 344, 0.054356
COL_ORDER, 344, 344, 0.048180
COL_ORDER, 344, 344, 0.059526
COL_ORDER, 344, 344, 0.046067
COL_ORDER_ALT, 344, 344, 0.036472
COL_ORDER_ALT, 344, 344, 0.036583
COL_ORDER_ALT, 344, 344, 0.036020
COL_ORDER_ALT, 344, 344, 0.045232
COL_ORDER_ALT, 344, 344, 0.036612
COL_ORDER_ALT, 344, 344, 0.045927
COL_ORDER_ALT, 344, 344, 0.036975
COL_ORDER_ALT, 344, 344, 0.036562
COL_ORDER_ALT, 344, 344, 0.036522
COL_ORDER_ALT, 344, 344, 0.036754
ROW_ORDER, 361, 361, 0.073175
ROW_ORDER, 361, 361, 0.091380
ROW_ORDER, 361, 361, 0.079733
ROW_ORDER, 361, 361, 0.088363
ROW_ORDER, 361, 361, 0.090526
ROW_ORDER, 361, 361, 0.072089
ROW_ORDER, 361, 361, 0.076746
ROW_ORDER, 361, 361, 0.072109
ROW_ORDER, 361, 361, 0.090546
ROW_ORDER, 361, 361, 0.078436
COL_ORDER, 361, 361, 0.064182
COL_ORDER, 361, 361, 0.051539
COL_ORDER, 361, 361, 0.062292
COL_ORDER, 361, 361, 0.050523
COL_ORDER, 361, 361, 0.050906
COL_ORDER, 361, 361, 0.050744
COL_ORDER, 361, 361, 0.063509
COL_ORDER, 361, 361, 0.062251
COL_ORDER, 361, 361, 0.062594
COL_ORDER, 361, 361, 0.051841
COL_ORDER_ALT, 361, 361, 0.040294
COL_ORDER_ALT, 361, 361, 0.050524
COL_ORDER_ALT, 361, 361, 0.050866
COL_ORDER_ALT, 361, 361, 0.048321
COL_ORDER_ALT, 361, 361, 0.040948
COL_ORDER_ALT, 361, 361, 0.051026
COL_ORDER_ALT, 361, 361, 0.050534
COL_ORDER_ALT, 361, 361, 0.050041
COL_ORDER_ALT, 361, 361, 0.050483
COL_ORDER_ALT, 361, 361, 0.039661
ROW_ORDER, 379, 379, 0.098281
ROW_ORDER, 379, 379, 0.079321
ROW_ORDER, 379, 379, 0.079331
ROW_ORDER, 379, 379, 0.079954
ROW_ORDER, 379, 379, 0.100634
ROW_ORDER, 379, 379, 0.079371
ROW_ORDER, 379, 379, 0.106790
ROW_ORDER, 379, 379, 0.099699
ROW_ORDER, 379, 379, 0.098773
ROW_ORDER, 379, 379, 0.080246
COL_ORDER, 379, 379, 0.057453
COL_ORDER, 379, 379, 0.067049
COL_ORDER, 379, 379, 0.065902
COL_ORDER, 379, 379, 0.056830
COL_ORDER, 379, 379, 0.056558
COL_ORDER, 379, 379, 0.056599
COL_ORDER, 379, 379, 0.056649
COL_ORDER, 379, 379, 0.057132
COL_ORDER, 379, 379, 0.070208
COL_ORDER, 379, 379, 0.056840
COL_ORDER_ALT, 379, 379, 0.060008
COL_ORDER_ALT, 379, 379, 0.053018
COL_ORDER_ALT, 379, 379, 0.075337
COL_ORDER_ALT, 379, 379, 0.056488
COL_ORDER_ALT, 379, 379, 0.060501
COL_ORDER_ALT, 379, 379, 0.046651
COL_ORDER_ALT, 379, 379, 0.061698
COL_ORDER_ALT, 379, 379, 0.046641
COL_ORDER_ALT, 379, 379, 0.050141
COL_ORDER_ALT, 379, 379, 0.045454
ROW_ORDER, 397, 397, 0.097044
ROW_ORDER, 397, 397, 0.090626
ROW_ORDER, 397, 397, 0.092235
ROW_ORDER, 397, 397, 0.090586
ROW_ORDER, 397, 397, 0.094218
ROW_ORDER, 397, 397, 0.111558
ROW_ORDER, 397, 397, 0.089661
ROW_ORDER, 397, 397, 0.086140
ROW_ORDER, 397, 397, 0.086553
ROW_ORDER, 397, 397, 0.107726
COL_ORDER, 397, 397, 0.079210
COL_ORDER, 397, 397, 0.063318
COL_ORDER, 397, 397, 0.067059
COL_ORDER, 397, 397, 0.068387
COL_ORDER, 397, 397, 0.063740
COL_ORDER, 397, 397, 0.064706
COL_ORDER, 397, 397, 0.093242
COL_ORDER, 397, 397, 0.074221
COL_ORDER, 397, 397, 0.078757
COL_ORDER, 397, 397, 0.076192
COL_ORDER_ALT, 397, 397, 0.061910
COL_ORDER_ALT, 397, 397, 0.049769
COL_ORDER_ALT, 397, 397, 0.049820
COL_ORDER_ALT, 397, 397, 0.061578
COL_ORDER_ALT, 397, 397, 0.061869
COL_ORDER_ALT, 397, 397, 0.054668
COL_ORDER_ALT, 397, 397, 0.049548
COL_ORDER_ALT, 397, 397, 0.049568
COL_ORDER_ALT, 397, 397, 0.048793
COL_ORDER_ALT, 397, 397, 0.063358
