,MODE,VEC_SIZE,TIME_MS
204,BLOCK16,778156,0.0351188
205,BLOCK16,817063,0.042076
206,BLOCK16,857916,0.040491
207,BLOCK16,900811,0.0369266
208,BLOCK16,945851,0.0455586
209,BLOCK16,993143,0.0443444
210,BLOCK16,1042800,0.0473864
211,BLOCK16,1094940,0.0511234
212,BLOCK16,1149687,0.055325400000000004
213,BLOCK16,1207171,0.05767219999999999
214,BLOCK16,1267529,0.055133
215,BLOCK16,1330905,0.058753999999999994
216,BLOCK16,1397450,0.060369000000000006
217,BLOCK16,1467322,0.0608
218,BLOCK16,1540688,0.0667572
219,BLOCK16,1617722,0.0748206
220,BLOCK16,1698608,0.08588359999999999
221,BLOCK16,1783538,0.0733838
222,BLOCK16,1872714,0.0947764
223,BLOCK16,1966349,0.10073000000000001
224,BLOCK16,2064666,0.0885008
225,BLOCK16,2167899,0.0862802
226,BLOCK16,2276293,0.10939239999999999
227,BLOCK16,2390107,0.1016134
228,BLOCK16,2509612,0.1211608
229,BLOCK16,2635092,0.11869480000000002
230,BLOCK16,2766846,0.13961
231,BLOCK16,2905188,0.13219180000000003
232,BLOCK16,3050447,0.1441046
233,BLOCK16,3202969,0.14938440000000003
234,BLOCK16,3363117,0.1615914
235,BLOCK16,3531272,0.21215799999999999
236,BLOCK16,3707835,0.177726
237,BLOCK16,3893226,0.19582
238,BLOCK16,4087887,0.2461652
239,BLOCK16,4292281,0.20257260000000002
240,BLOCK16,4506895,0.26664180000000004
241,BLOCK16,4732239,0.258697
242,BLOCK16,4968850,0.2794298
243,BLOCK16,5217292,0.338287
244,BLOCK16,5478156,0.35681440000000003
245,BLOCK16,5752063,0.395858
246,BLOCK16,6039666,0.4352526
247,BLOCK16,6341649,0.4480246
248,BLOCK16,6658731,0.4906892
249,BLOCK16,6991667,0.5245232
250,BLOCK16,7341250,0.6112088
251,BLOCK16,7708312,0.6714285999999999
252,BLOCK16,8093727,0.6969708000000001
253,BLOCK16,8498413,0.6917792
254,BLOCK16,8923333,0.7998196
255,BLOCK16,9369499,0.8433916
256,BLOCK16,9837973,0.8813812000000001
257,BLOCK16,10329871,0.8948112
258,BLOCK16,10846364,0.9627950000000001
259,BLOCK16,11388682,0.9845919999999999
260,BLOCK16,11958116,1.0148594
261,BLOCK16,12556021,1.1136738
262,BLOCK16,13183822,1.3069794
263,BLOCK16,13843013,1.32874
264,BLOCK16,14535163,1.494369
265,BLOCK16,15261921,1.4844024
266,BLOCK16,16025017,1.6713234
267,BLOCK16,16826267,1.7322354
268,BLOCK16,17667580,1.7994366
269,BLOCK16,18550958,1.8684952
270,BLOCK16,19478505,2.0581769999999997
271,BLOCK16,20452430,2.1540854
272,BLOCK16,21475051,2.204347
273,BLOCK16,22548803,2.266488
274,BLOCK16,23676243,2.4516156000000002
275,BLOCK16,24860055,2.479975
276,BLOCK16,26103057,2.6478708
277,BLOCK16,27408209,2.7906648
278,BLOCK16,28778619,2.8647207999999997
279,BLOCK16,30217549,3.1154982
280,BLOCK16,31728426,3.2386378000000002
281,BLOCK16,33314847,3.3246346000000004
282,BLOCK16,34980589,3.455444
283,BLOCK16,36729618,3.5732434
284,BLOCK16,38566098,3.7400764000000004
285,BLOCK16,40494402,3.8981322
286,BLOCK16,42519122,4.2081672
287,BLOCK16,44645078,4.2475582
288,BLOCK16,46877331,4.4676574
289,BLOCK16,49221197,4.6869208
290,BLOCK16,51682256,4.8345694
291,BLOCK16,54266368,5.1876624
292,BLOCK16,56979686,5.280321
293,BLOCK16,59828670,5.5642132
294,BLOCK16,62820103,5.6948546
295,BLOCK16,65961108,5.9903224
296,BLOCK16,69259163,6.340085
297,BLOCK16,72722121,6.5219274
298,BLOCK16,76358227,6.800866600000001
299,BLOCK16,80176138,7.207222
300,BLOCK16,84184944,8.086712
301,BLOCK16,88394191,7.986960600000001
302,BLOCK16,92813900,8.3480902
303,BLOCK16,97454594,8.7435052
304,BLOCK2,10,4.8e-05
305,BLOCK2,15,2.8000000000000003e-05
306,BLOCK2,20,4.82e-05
307,BLOCK2,25,3.6400000000000004e-05
308,BLOCK2,30,4e-05
309,BLOCK2,35,4.6e-05
310,BLOCK2,40,4.6e-05
311,BLOCK2,45,5.8e-05
312,BLOCK2,50,5.8200000000000005e-05
313,BLOCK2,55,4.6e-05
314,BLOCK2,60,5.2000000000000004e-05
315,BLOCK2,65,3.8e-05
316,BLOCK2,70,5e-05
317,BLOCK2,75,9.6e-05
318,BLOCK2,80,5.2400000000000007e-05
319,BLOCK2,85,0.00011220000000000002
320,BLOCK2,90,6.42e-05
321,BLOCK2,95,4.4e-05
322,BLOCK2,100,5.8e-05
323,BLOCK2,105,4.800000000000001e-05
324,BLOCK2,110,6.02e-05
325,BLOCK2,115,6.840000000000001e-05
326,BLOCK2,120,6.000000000000001e-05
327,BLOCK2,125,7.24e-05
328,BLOCK2,131,7.4e-05
329,BLOCK2,137,6.2e-05
330,BLOCK2,143,6.220000000000001e-05
331,BLOCK2,150,7.4e-05
332,BLOCK2,157,6.840000000000001e-05
333,BLOCK2,164,7.4e-05
334,BLOCK2,172,6.400000000000001e-05
335,BLOCK2,180,6.6e-05
336,BLOCK2,188,0.0001124
337,BLOCK2,197,6.6e-05
338,BLOCK2,206,7.6e-05
339,BLOCK2,216,6.620000000000001e-05
340,BLOCK2,226,6.8e-05
341,BLOCK2,237,6.000000000000001e-05
342,BLOCK2,248,6.24e-05
343,BLOCK2,260,7e-05
344,BLOCK2,272,5.62e-05
345,BLOCK2,285,5.8e-05
346,BLOCK2,299,6.000000000000001e-05
347,BLOCK2,313,6.8e-05
348,BLOCK2,328,7e-05
349,BLOCK2,344,7.2e-05
350,BLOCK2,361,6.6e-05
351,BLOCK2,379,5.6000000000000006e-05
352,BLOCK2,397,6.42e-05
353,BLOCK2,416,7.8e-05
354,BLOCK2,436,8.02e-05
355,BLOCK2,457,7.2e-05
356,BLOCK2,479,7.24e-05
357,BLOCK2,502,6.42e-05
358,BLOCK2,527,7.24e-05
359,BLOCK2,553,7.24e-05
360,BLOCK2,580,7.44e-05
361,BLOCK2,609,6.6e-05
362,BLOCK2,639,7.82e-05
363,BLOCK2,670,7.8e-05
364,BLOCK2,703,7e-05
