,MODE,VEC_SIZE,TIME_MS
783,BLOCK4,189059,0.3329168
784,BLOCK4,198511,0.3986252
785,BLOCK4,208436,0.396848
786,BLOCK4,218857,0.3784228
787,BLOCK4,229799,0.4243416
788,BLOCK4,241288,0.4628088
789,BLOCK4,253352,0.47853899999999994
790,BLOCK4,266019,0.48539760000000004
791,BLOCK4,279319,0.4901008
792,BLOCK4,293284,0.5687794
793,BLOCK4,307948,0.5477676
794,BLOCK4,323345,0.644264
795,BLOCK4,339512,0.6187842
796,BLOCK4,356487,0.6234134
797,BLOCK4,374311,0.693534
798,BLOCK4,393026,0.6917068000000001
799,BLOCK4,412677,0.7811962
800,BLOCK4,433310,0.766246
801,BLOCK4,454975,0.8017291999999999
802,BLOCK4,477723,0.8524052
803,BLOCK4,501609,0.8626142
804,BLOCK4,526689,0.957372
805,BLOCK4,553023,0.9182762
806,BLOCK4,580674,1.0348154
807,BLOCK4,609707,1.0485330000000002
808,BLOCK4,640192,1.1588772
809,BLOCK4,672201,1.1851516
810,BLOCK4,705811,1.1971664
811,BLOCK4,741101,1.3377268
812,BLOCK4,778156,1.3215298
813,BLOCK4,817063,1.3674652
814,BLOCK4,857916,1.432745
815,BLOCK4,900811,1.5411404000000002
816,BLOCK4,945851,1.5983243999999999
817,BLOCK4,993143,2.1490077999999997
818,BLOCK4,1042800,1.754152
819,BLOCK4,1094940,1.8997658000000002
820,BLOCK4,1149687,1.9747118000000001
821,BLOCK4,1207171,2.0786886
822,BLOCK4,1267529,2.1432312000000002
823,BLOCK4,1330905,2.2489256
824,BLOCK4,1397450,2.331562
825,BLOCK4,1467322,2.4813602
826,BLOCK4,1540688,2.5819638
827,BLOCK4,1617722,2.941367
828,BLOCK4,1698608,3.0141684
829,BLOCK4,1783538,3.3612130000000002
830,BLOCK4,1872714,3.2245528
831,BLOCK4,1966349,3.513626
832,BLOCK4,2064666,3.5042828
833,BLOCK4,2167899,3.6918018000000004
834,BLOCK4,2276293,4.076027
835,BLOCK4,2390107,4.208774
836,BLOCK4,2509612,4.3480592
837,BLOCK4,2635092,5.005882
838,BLOCK4,2766846,4.9491962
839,BLOCK4,2905188,5.021573999999999
840,BLOCK4,3050447,5.227790799999999
841,BLOCK4,3202969,5.6491444
842,BLOCK4,3363117,5.7374382
843,BLOCK4,3531272,6.2262594
844,BLOCK4,3707835,6.2178068
845,BLOCK4,3893226,7.1832244
846,BLOCK4,4087887,7.350158
847,BLOCK4,4292281,7.310407
848,BLOCK4,4506895,8.006604200000002
849,BLOCK4,4732239,8.0405816
850,BLOCK4,4968850,9.0304442
851,BLOCK4,5217292,8.831247
852,BLOCK4,5478156,9.8057196
853,BLOCK4,5752063,9.8720806
854,BLOCK4,6039666,10.509576999999998
855,BLOCK4,6341649,10.9558598
856,BLOCK4,6658731,12.081701599999999
857,BLOCK4,6991667,12.0980128
858,BLOCK4,7341250,12.876978
859,BLOCK4,7708312,13.988995399999999
860,BLOCK4,8093727,14.036315400000001
861,BLOCK4,8498413,14.720321799999999
862,BLOCK4,8923333,15.394269
863,BLOCK4,9369499,15.941624200000001
864,BLOCK4,9837973,17.316071799999996
865,BLOCK4,10329871,17.5753206
866,BLOCK4,10846364,19.4472436
867,BLOCK4,11388682,20.156151
868,BLOCK4,11958116,20.7581838
