,MODE,VEC_SIZE,TIME_MS
303,BLOCK16,97454594,11.1321376
304,BLOCK2,10,4.22e-05
305,BLOCK2,15,4e-05
306,BLOCK2,20,4.82e-05
307,BLOCK2,25,4.22e-05
308,BLOCK2,30,4.6e-05
309,BLOCK2,35,4.2000000000000004e-05
310,BLOCK2,40,4.4200000000000004e-05
311,BLOCK2,45,4.2000000000000004e-05
312,BLOCK2,50,5.22e-05
313,BLOCK2,55,4.4e-05
314,BLOCK2,60,5e-05
315,BLOCK2,65,4.62e-05
316,BLOCK2,70,5e-05
317,BLOCK2,75,4.84e-05
318,BLOCK2,80,5e-05
319,BLOCK2,85,5.4e-05
320,BLOCK2,90,5.6000000000000006e-05
321,BLOCK2,95,5.6000000000000006e-05
322,BLOCK2,100,5.2000000000000004e-05
323,BLOCK2,105,5.9999999999999995e-05
324,BLOCK2,110,5.8e-05
325,BLOCK2,115,6.199999999999999e-05
326,BLOCK2,120,5.8e-05
327,BLOCK2,125,6.82e-05
328,BLOCK2,131,7.82e-05
329,BLOCK2,137,6.82e-05
330,BLOCK2,143,7.199999999999999e-05
331,BLOCK2,150,6.440000000000001e-05
332,BLOCK2,157,7.219999999999999e-05
333,BLOCK2,164,8.02e-05
334,BLOCK2,172,8.02e-05
335,BLOCK2,180,8.82e-05
336,BLOCK2,188,7.62e-05
337,BLOCK2,197,9.22e-05
338,BLOCK2,206,8.200000000000001e-05
339,BLOCK2,216,9.6e-05
340,BLOCK2,226,9.02e-05
341,BLOCK2,237,9.42e-05
342,BLOCK2,248,0.0001082
343,BLOCK2,260,9.84e-05
344,BLOCK2,272,0.0001162
345,BLOCK2,285,0.000116
346,BLOCK2,299,0.0001224
347,BLOCK2,313,0.0001348
348,BLOCK2,328,0.000132
349,BLOCK2,344,0.000143
350,BLOCK2,361,0.000128
351,BLOCK2,379,0.00015460000000000002
352,BLOCK2,397,0.00014419999999999998
353,BLOCK2,416,0.0001584
354,BLOCK2,436,0.0001586
355,BLOCK2,457,0.000158
356,BLOCK2,479,0.0001866
357,BLOCK2,502,0.0001822
358,BLOCK2,527,0.00020440000000000004
359,BLOCK2,553,0.0002066
360,BLOCK2,580,0.0002104
361,BLOCK2,609,0.00024060000000000002
362,BLOCK2,639,0.0002504
363,BLOCK2,670,0.00022820000000000002
364,BLOCK2,703,0.0002522
365,BLOCK2,738,0.0002642
366,BLOCK2,774,0.0002668
367,BLOCK2,812,0.0002984
368,BLOCK2,852,0.00027459999999999995
369,BLOCK2,894,0.00034480000000000003
370,BLOCK2,938,0.0003404
371,BLOCK2,984,0.0003704
372,BLOCK2,1033,0.0003722
373,BLOCK2,1084,0.0003546
374,BLOCK2,1138,0.0003568
375,BLOCK2,1194,0.0004068
376,BLOCK2,1253,0.0004248
377,BLOCK2,1315,0.0004306
378,BLOCK2,1380,0.00042459999999999997
379,BLOCK2,1448,0.0004925999999999999
380,BLOCK2,1520,0.000491
381,BLOCK2,1596,0.000517
382,BLOCK2,1675,0.0005351999999999999
383,BLOCK2,1758,0.0005350000000000001
384,BLOCK2,1845,0.0006454
385,BLOCK2,1937,0.0005892
386,BLOCK2,2033,0.000619
387,BLOCK2,2134,0.0007112
388,BLOCK2,2240,0.0007413999999999999
389,BLOCK2,2351,0.0007094
390,BLOCK2,2468,0.0007816
391,BLOCK2,2591,0.0008192
392,BLOCK2,2720,0.0008994000000000001
393,BLOCK2,2856,0.0009414
394,BLOCK2,2998,0.001032
395,BLOCK2,3147,0.001036
396,BLOCK2,3304,0.0010336000000000002
397,BLOCK2,3469,0.0011898
398,BLOCK2,3642,0.0013048
399,BLOCK2,3824,0.0012527999999999999
400,BLOCK2,4015,0.0013208
401,BLOCK2,4215,0.0012642
402,BLOCK2,4425,0.0013847999999999998
403,BLOCK2,4646,0.0015869999999999999
404,BLOCK2,4878,0.0015934
405,BLOCK2,5121,0.0018194
406,BLOCK2,5377,0.0016730000000000002
407,BLOCK2,5645,0.0017532
408,BLOCK2,5927,0.0018436000000000001
409,BLOCK2,6223,0.0020215999999999997
410,BLOCK2,6534,0.0021222000000000003
411,BLOCK2,6860,0.002128
412,BLOCK2,7202,0.0022342
413,BLOCK2,7562,0.0024544
414,BLOCK2,7940,0.002809
415,BLOCK2,8337,0.0028416
416,BLOCK2,8753,0.0028394
417,BLOCK2,9190,0.0029716
418,BLOCK2,9649,0.0028414
419,BLOCK2,10131,0.0032801999999999996
420,BLOCK2,10637,0.003599
421,BLOCK2,11168,0.0039132
422,BLOCK2,11726,0.003787
423,BLOCK2,12312,0.0036125999999999997
424,BLOCK2,12927,0.0045506
425,BLOCK2,13573,0.0041802
426,BLOCK2,14251,0.004414400000000001
427,BLOCK2,14963,0.004609
428,BLOCK2,15711,0.0048374
429,BLOCK2,16496,0.005560600000000001
430,BLOCK2,17320,0.005590599999999999
431,BLOCK2,18186,0.0055984
432,BLOCK2,19095,0.0058852
433,BLOCK2,20049,0.0073438
434,BLOCK2,21051,0.0066446000000000005
435,BLOCK2,22103,0.007151599999999999
436,BLOCK2,23208,0.0071396
437,BLOCK2,24368,0.0082036
438,BLOCK2,25586,0.008237600000000001
439,BLOCK2,26865,0.0098304
440,BLOCK2,28208,0.0082818
441,BLOCK2,29618,0.0091094
442,BLOCK2,31098,0.0093016
443,BLOCK2,32652,0.0099092
444,BLOCK2,34284,0.012357400000000001
445,BLOCK2,35998,0.0106962
446,BLOCK2,37797,0.0118244
447,BLOCK2,39686,0.012452
448,BLOCK2,41670,0.013403000000000002
449,BLOCK2,43753,0.012786200000000001
450,BLOCK2,45940,0.015446999999999999
451,BLOCK2,48236,0.014834
452,BLOCK2,50647,0.014802000000000001
453,BLOCK2,53179,0.01569
454,BLOCK2,55837,0.018856
455,BLOCK2,58628,0.020581
456,BLOCK2,61559,0.0198212
457,BLOCK2,64636,0.0217248
458,BLOCK2,67867,0.021835399999999998
459,BLOCK2,71260,0.0260752
460,BLOCK2,74822,0.022953599999999998
461,BLOCK2,78563,0.027566
462,BLOCK2,82491,0.026512400000000002
463,BLOCK2,86615,0.0278408
464,BLOCK2,90945,0.029227400000000004
465,BLOCK2,95492,0.027945200000000003
466,BLOCK2,100266,0.033711599999999994
467,BLOCK2,105279,0.0342448
468,BLOCK2,110542,0.0344414
469,BLOCK2,116069,0.0406474
470,BLOCK2,121872,0.0374006
471,BLOCK2,127965,0.039236599999999996
472,BLOCK2,134363,0.0412042
473,BLOCK2,141081,0.047510000000000004
474,BLOCK2,148135,0.0505376
475,BLOCK2,155541,0.050579799999999994
476,BLOCK2,163318,0.050074799999999996
477,BLOCK2,171483,0.060149799999999996
478,BLOCK2,180057,0.0529984
479,BLOCK2,189059,0.056256400000000005
480,BLOCK2,198511,0.0644042
481,BLOCK2,208436,0.06246419999999999
482,BLOCK2,218857,0.0672636
483,BLOCK2,229799,0.073832
484,BLOCK2,241288,0.0775748
485,BLOCK2,253352,0.0778936
486,BLOCK2,266019,0.09720619999999999
487,BLOCK2,279319,0.0907844
488,BLOCK2,293284,0.100803
489,BLOCK2,307948,0.1037526
490,BLOCK2,323345,0.1125552
491,BLOCK2,339512,0.1090728
492,BLOCK2,356487,0.1146914
493,BLOCK2,374311,0.12204960000000001
494,BLOCK2,393026,0.1255378
495,BLOCK2,412677,0.1478582
496,BLOCK2,433310,0.16140079999999998
497,BLOCK2,454975,0.1483812
498,BLOCK2,477723,0.161504
499,BLOCK2,501609,0.1684832
500,BLOCK2,526689,0.1630832
501,BLOCK2,553023,0.173078
502,BLOCK2,580674,0.20310100000000003
503,BLOCK2,609707,0.204738
504,BLOCK2,640192,0.22588020000000003
505,BLOCK2,672201,0.21597119999999997
506,BLOCK2,705811,0.25804900000000003
507,BLOCK2,741101,0.25658440000000005
508,BLOCK2,778156,0.24905159999999998
509,BLOCK2,817063,0.2651382
510,BLOCK2,857916,0.2784418
511,BLOCK2,900811,0.3132624
512,BLOCK2,945851,0.28622620000000004
513,BLOCK2,993143,0.3476508
514,BLOCK2,1042800,0.3764592
515,BLOCK2,1094940,0.3485782
516,BLOCK2,1149687,0.41187819999999997
517,BLOCK2,1207171,0.43239339999999993
518,BLOCK2,1267529,0.40260660000000004
519,BLOCK2,1330905,0.4533372
520,BLOCK2,1397450,0.4362488
521,BLOCK2,1467322,0.46736579999999994
522,BLOCK2,1540688,0.47131480000000003
523,BLOCK2,1617722,0.481795
524,BLOCK2,1698608,0.5364202
525,BLOCK2,1783538,0.5413638
526,BLOCK2,1872714,0.5610168
527,BLOCK2,1966349,0.6155484
528,BLOCK2,2064666,0.6464605999999999
529,BLOCK2,2167899,0.6402552
530,BLOCK2,2276293,0.8146414
531,BLOCK2,2390107,0.7018338
532,BLOCK2,2509612,0.75168
533,BLOCK2,2635092,0.8679970000000001
534,BLOCK2,2766846,0.8239876
535,BLOCK2,2905188,0.9077069999999999
536,BLOCK2,3050447,0.9145928
537,BLOCK2,3202969,0.9887906
538,BLOCK2,3363117,0.9969129999999999
539,BLOCK2,3531272,1.0562312
540,BLOCK2,3707835,1.1164098
541,BLOCK2,3893226,1.2080845999999998
542,BLOCK2,4087887,1.2527838
543,BLOCK2,4292281,1.2642796
544,BLOCK2,4506895,1.3339738
545,BLOCK2,4732239,1.4212696
546,BLOCK2,4968850,1.5397535999999998
547,BLOCK2,5217292,1.6103957999999998
548,BLOCK2,5478156,1.6205387999999998
549,BLOCK2,5752063,1.850376
550,BLOCK2,6039666,1.9176236
551,BLOCK2,6341649,1.9739060000000002
552,BLOCK2,6658731,2.0325651999999996
553,BLOCK2,6991667,2.0866455999999998
554,BLOCK2,7341250,2.1961858
555,BLOCK2,7708312,2.3489291999999997
556,BLOCK2,8093727,2.5495048000000002
557,BLOCK2,8498413,2.7220438000000002
558,BLOCK2,8923333,2.8172726
559,BLOCK2,9369499,2.7816198
560,BLOCK2,9837973,3.0621334
561,BLOCK2,10329871,3.133312
562,BLOCK2,10846364,3.2273834
563,BLOCK2,11388682,3.3978626
564,BLOCK2,11958116,3.6322026000000003
565,BLOCK2,12556021,3.9152709999999997
566,BLOCK2,13183822,4.0126156
567,BLOCK2,13843013,4.2568714
568,BLOCK2,14535163,4.3198416
569,BLOCK2,15261921,4.5910574
570,BLOCK2,16025017,4.786071
571,BLOCK2,16826267,5.1288912
572,BLOCK2,17667580,5.3095888
573,BLOCK2,18550958,5.726717
574,BLOCK2,19478505,5.967221
575,BLOCK2,20452430,6.093120600000001
576,BLOCK2,21475051,6.6347172
577,BLOCK2,22548803,6.8370532
578,BLOCK2,23676243,7.2159926
579,BLOCK2,24860055,7.487199200000001
580,BLOCK2,26103057,7.921532000000001
581,BLOCK2,27408209,8.305820800000001
582,BLOCK2,28778619,8.6407092
583,BLOCK2,30217549,9.00867
584,BLOCK2,31728426,9.577818400000002
585,BLOCK2,33314847,10.3717398
586,BLOCK2,34980589,10.686782599999999
587,BLOCK2,36729618,11.053743800000001
588,BLOCK2,38566098,11.9297304
589,BLOCK2,40494402,12.4058628
590,BLOCK2,42519122,12.8177278
591,BLOCK2,44645078,13.475725800000001
592,BLOCK2,46877331,14.3781804
593,BLOCK2,49221197,15.083162000000002
594,BLOCK2,51682256,16.084933
595,BLOCK2,54266368,16.262493799999998
596,BLOCK2,56979686,17.647772
597,BLOCK2,59828670,18.2444624
598,BLOCK2,62820103,19.752534
599,BLOCK2,65961108,19.824160799999998
600,BLOCK2,69259163,20.9968942
601,BLOCK2,72722121,22.051148599999998
602,BLOCK2,76358227,22.991482400000002
603,BLOCK2,80176138,24.3634944
604,BLOCK2,84184944,25.6334218
605,BLOCK2,88394191,26.778830399999997
606,BLOCK2,92813900,28.330866200000003
607,BLOCK2,97454594,30.104578600000004
608,BLOCK4,10,3.0200000000000002e-05
609,BLOCK4,15,3.62e-05
610,BLOCK4,20,4e-05
611,BLOCK4,25,4e-05
612,BLOCK4,30,4.4e-05
613,BLOCK4,35,5e-05
614,BLOCK4,40,4.2000000000000004e-05
615,BLOCK4,45,3.8e-05
616,BLOCK4,50,5.020000000000001e-05
617,BLOCK4,55,5.020000000000001e-05
618,BLOCK4,60,4.82e-05
619,BLOCK4,65,4.04e-05
620,BLOCK4,70,4.62e-05
621,BLOCK4,75,5.22e-05
622,BLOCK4,80,5e-05
623,BLOCK4,85,4.6e-05
624,BLOCK4,90,5e-05
625,BLOCK4,95,5.8399999999999997e-05
626,BLOCK4,100,5.020000000000001e-05
627,BLOCK4,105,4.4e-05
628,BLOCK4,110,5.020000000000001e-05
629,BLOCK4,115,6.000000000000001e-05
630,BLOCK4,120,5.6000000000000006e-05
631,BLOCK4,125,4.6e-05
632,BLOCK4,131,6.000000000000001e-05
633,BLOCK4,137,5.2400000000000007e-05
634,BLOCK4,143,6.2e-05
635,BLOCK4,150,5.020000000000001e-05
636,BLOCK4,157,4.4e-05
637,BLOCK4,164,5.2000000000000004e-05
638,BLOCK4,172,6.840000000000001e-05
639,BLOCK4,180,6.42e-05
640,BLOCK4,188,5.6000000000000006e-05
641,BLOCK4,197,5.2000000000000004e-05
642,BLOCK4,206,6.840000000000001e-05
643,BLOCK4,216,6.42e-05
644,BLOCK4,226,6.42e-05
645,BLOCK4,237,6.4e-05
646,BLOCK4,248,6.000000000000001e-05
647,BLOCK4,260,8.04e-05
648,BLOCK4,272,6.8e-05
649,BLOCK4,285,7.46e-05
650,BLOCK4,299,7.199999999999999e-05
651,BLOCK4,313,7.199999999999999e-05
652,BLOCK4,328,8.8e-05
653,BLOCK4,344,8.44e-05
654,BLOCK4,361,8.22e-05
655,BLOCK4,379,8.04e-05
656,BLOCK4,397,8.200000000000001e-05
657,BLOCK4,416,9.22e-05
658,BLOCK4,436,9.8e-05
659,BLOCK4,457,9e-05
660,BLOCK4,479,0.0001126
661,BLOCK4,502,0.00010040000000000001
662,BLOCK4,527,0.0001142
663,BLOCK4,553,0.00011020000000000001
664,BLOCK4,580,0.0001282
665,BLOCK4,609,0.0001364
666,BLOCK4,639,0.00013220000000000001
667,BLOCK4,670,0.0001362
668,BLOCK4,703,0.0001282
669,BLOCK4,738,0.0001362
670,BLOCK4,774,0.000152
671,BLOCK4,812,0.00014439999999999999
672,BLOCK4,852,0.00017460000000000002
673,BLOCK4,894,0.0001706
674,BLOCK4,938,0.00016820000000000002
675,BLOCK4,984,0.0002006
676,BLOCK4,1033,0.0001846
677,BLOCK4,1084,0.0001984
678,BLOCK4,1138,0.00019040000000000002
679,BLOCK4,1194,0.0002306
680,BLOCK4,1253,0.00024060000000000002
681,BLOCK4,1315,0.0002382
682,BLOCK4,1380,0.0002242
683,BLOCK4,1448,0.0002624
684,BLOCK4,1520,0.0002706
685,BLOCK4,1596,0.00028660000000000003
686,BLOCK4,1675,0.0002948
687,BLOCK4,1758,0.000283
688,BLOCK4,1845,0.0002946
689,BLOCK4,1937,0.0003384
690,BLOCK4,2033,0.00036899999999999997
691,BLOCK4,2134,0.00036459999999999997
692,BLOCK4,2240,0.0004248
693,BLOCK4,2351,0.00041079999999999996
694,BLOCK4,2468,0.000405
695,BLOCK4,2591,0.00042500000000000003
696,BLOCK4,2720,0.00042100000000000004
697,BLOCK4,2856,0.000473
698,BLOCK4,2998,0.000577
699,BLOCK4,3147,0.000579
700,BLOCK4,3304,0.000557
701,BLOCK4,3469,0.0005894
702,BLOCK4,3642,0.0006249999999999999
703,BLOCK4,3824,0.0006234
704,BLOCK4,4015,0.0006734
705,BLOCK4,4215,0.0006732
706,BLOCK4,4425,0.0007030000000000001
707,BLOCK4,4646,0.0007456
708,BLOCK4,4878,0.0008116
709,BLOCK4,5121,0.0008096000000000001
710,BLOCK4,5377,0.0008894
711,BLOCK4,5645,0.0009358
712,BLOCK4,5927,0.00098
713,BLOCK4,6223,0.001034
714,BLOCK4,6534,0.0011762
715,BLOCK4,6860,0.0011786
716,BLOCK4,7202,0.0011842
717,BLOCK4,7562,0.0011882
718,BLOCK4,7940,0.0012444
719,BLOCK4,8337,0.0013024
720,BLOCK4,8753,0.001435
721,BLOCK4,9190,0.0014370000000000001
722,BLOCK4,9649,0.001575
723,BLOCK4,10131,0.0016668
724,BLOCK4,10637,0.0016612000000000003
725,BLOCK4,11168,0.0017412
