,MODE,VEC_SIZE,TIME_MS
455,BLOCK2,58628,0.020561199999999998
456,BLOCK2,61559,0.0197956
457,BLOCK2,64636,0.0217472
458,BLOCK2,67867,0.0218232
459,BLOCK2,71260,0.024298
460,BLOCK2,74822,0.0262498
461,BLOCK2,78563,0.0264042
462,BLOCK2,82491,0.0338322
463,BLOCK2,86615,0.029171199999999998
464,BLOCK2,90945,0.0292796
465,BLOCK2,95492,0.032373400000000004
466,BLOCK2,100266,0.0308944
467,BLOCK2,105279,0.0324696
468,BLOCK2,110542,0.0355334
469,BLOCK2,116069,0.0357436
470,BLOCK2,121872,0.0373926
471,BLOCK2,127965,0.0411198
472,BLOCK2,134363,0.0451252
473,BLOCK2,141081,0.046728599999999995
474,BLOCK2,148135,0.0457906
475,BLOCK2,155541,0.057693400000000006
476,BLOCK2,163318,0.059677
477,BLOCK2,171483,0.0528318
478,BLOCK2,180057,0.055245
479,BLOCK2,189059,0.06914499999999998
480,BLOCK2,198511,0.05804
481,BLOCK2,208436,0.0700026
482,BLOCK2,218857,0.0705138
483,BLOCK2,229799,0.0825366
484,BLOCK2,241288,0.08827320000000001
485,BLOCK2,253352,0.0909466
486,BLOCK2,266019,0.0855858
487,BLOCK2,279319,0.093942
488,BLOCK2,293284,0.1039168
489,BLOCK2,307948,0.0899846
490,BLOCK2,323345,0.10925099999999999
491,BLOCK2,339512,0.0997348
492,BLOCK2,356487,0.1203602
493,BLOCK2,374311,0.1095016
494,BLOCK2,393026,0.1346114
495,BLOCK2,412677,0.1389654
496,BLOCK2,433310,0.1404762
497,BLOCK2,454975,0.14802279999999998
498,BLOCK2,477723,0.153711
499,BLOCK2,501609,0.1618808
500,BLOCK2,526689,0.1697616
501,BLOCK2,553023,0.1870572
502,BLOCK2,580674,0.20436700000000002
503,BLOCK2,609707,0.195304
504,BLOCK2,640192,0.2019624
505,BLOCK2,672201,0.217841
506,BLOCK2,705811,0.22565960000000002
507,BLOCK2,741101,0.253697
508,BLOCK2,778156,0.27346
509,BLOCK2,817063,0.2729756
510,BLOCK2,857916,0.2708792
511,BLOCK2,900811,0.29748359999999996
512,BLOCK2,945851,0.3122678
513,BLOCK2,993143,0.345661
514,BLOCK2,1042800,0.3362172
515,BLOCK2,1094940,0.32011080000000003
516,BLOCK2,1149687,0.36252680000000004
517,BLOCK2,1207171,0.3892138
518,BLOCK2,1267529,0.419693
519,BLOCK2,1330905,0.40585699999999997
520,BLOCK2,1397450,0.45871700000000004
521,BLOCK2,1467322,0.5002778
522,BLOCK2,1540688,0.5084352
523,BLOCK2,1617722,0.5161742
524,BLOCK2,1698608,0.5529138
525,BLOCK2,1783538,0.5852994
526,BLOCK2,1872714,0.6298134
527,BLOCK2,1966349,0.6637796
528,BLOCK2,2064666,0.643315
529,BLOCK2,2167899,0.675446
530,BLOCK2,2276293,0.7950885999999999
531,BLOCK2,2390107,0.7345235999999999
532,BLOCK2,2509612,0.7896702
533,BLOCK2,2635092,0.8288043999999999
534,BLOCK2,2766846,0.8529844000000001
535,BLOCK2,2905188,0.901444
536,BLOCK2,3050447,0.9676957999999999
537,BLOCK2,3202969,0.9575644000000001
538,BLOCK2,3363117,1.063884
539,BLOCK2,3531272,1.0735358000000002
540,BLOCK2,3707835,1.1510994
541,BLOCK2,3893226,1.1662902
542,BLOCK2,4087887,1.2231358
543,BLOCK2,4292281,1.312441
544,BLOCK2,4506895,1.4321598
545,BLOCK2,4732239,1.5122496
546,BLOCK2,4968850,1.5176653999999998
547,BLOCK2,5217292,1.5990600000000001
548,BLOCK2,5478156,1.6840889999999997
549,BLOCK2,5752063,1.8245232000000002
550,BLOCK2,6039666,2.0646964
551,BLOCK2,6341649,2.1293824
552,BLOCK2,6658731,2.2172504
553,BLOCK2,6991667,2.1789688
