,MODE,VEC_SIZE,TIME_MS
556,BLOCK2,8093727,2.6011532
557,BLOCK2,8498413,2.6419255999999995
558,BLOCK2,8923333,2.8536386
559,BLOCK2,9369499,2.9498678000000003
560,BLOCK2,9837973,3.1049841999999996
561,BLOCK2,10329871,3.2081232
562,BLOCK2,10846364,3.524354
563,BLOCK2,11388682,3.6906101999999996
564,BLOCK2,11958116,3.7378082
565,BLOCK2,12556021,4.3159486000000005
566,BLOCK2,13183822,4.1202282
567,BLOCK2,13843013,4.4321088
568,BLOCK2,14535163,4.5432596
569,BLOCK2,15261921,4.7709285999999995
570,BLOCK2,16025017,4.962048
571,BLOCK2,16826267,5.341136199999999
572,BLOCK2,17667580,5.978802
573,BLOCK2,18550958,6.31836
574,BLOCK2,19478505,6.5125148
575,BLOCK2,20452430,6.6074194
576,BLOCK2,21475051,6.9998482
577,BLOCK2,22548803,7.2816034
578,BLOCK2,23676243,7.7891189999999995
579,BLOCK2,24860055,7.8998534000000005
580,BLOCK2,26103057,8.4559268
581,BLOCK2,27408209,8.9525922
582,BLOCK2,28778619,9.0588932
583,BLOCK2,30217549,9.4757252
584,BLOCK2,31728426,10.4719184
585,BLOCK2,33314847,11.131394
586,BLOCK2,34980589,11.316367
587,BLOCK2,36729618,11.6688972
588,BLOCK2,38566098,12.367112
589,BLOCK2,40494402,13.029190599999998
590,BLOCK2,42519122,13.876481000000002
591,BLOCK2,44645078,13.9717244
592,BLOCK2,46877331,14.862233600000001
593,BLOCK2,49221197,15.8389624
594,BLOCK2,51682256,17.153332799999998
595,BLOCK2,54266368,17.3265846
596,BLOCK2,56979686,18.7515894
597,BLOCK2,59828670,19.8965422
598,BLOCK2,62820103,19.9850804
599,BLOCK2,65961108,21.1083536
600,BLOCK2,69259163,22.186798
601,BLOCK2,72722121,23.749771799999998
602,BLOCK2,76358227,24.779732799999998
603,BLOCK2,80176138,26.802053
604,BLOCK2,84184944,27.218850800000002
605,BLOCK2,88394191,28.6384734
606,BLOCK2,92813900,29.183272799999997
607,BLOCK2,97454594,32.2508986
608,BLOCK4,10,7.42e-05
609,BLOCK4,15,7.219999999999999e-05
610,BLOCK4,20,6.8e-05
611,BLOCK4,25,0.0001142
612,BLOCK4,30,7e-05
613,BLOCK4,35,7.199999999999999e-05
614,BLOCK4,40,0.0001082
615,BLOCK4,45,0.00012820000000000003
616,BLOCK4,50,0.0001082
617,BLOCK4,55,0.0001502
618,BLOCK4,60,6.6e-05
619,BLOCK4,65,6.220000000000001e-05
620,BLOCK4,70,6.6e-05
621,BLOCK4,75,7.000000000000001e-05
622,BLOCK4,80,6.6e-05
623,BLOCK4,85,6.4e-05
624,BLOCK4,90,8.6e-05
625,BLOCK4,95,6.220000000000001e-05
626,BLOCK4,100,6.000000000000001e-05
627,BLOCK4,105,6.8e-05
628,BLOCK4,110,6.42e-05
629,BLOCK4,115,6.4e-05
630,BLOCK4,120,8.999999999999999e-05
631,BLOCK4,125,7.199999999999999e-05
632,BLOCK4,131,6.220000000000001e-05
633,BLOCK4,137,8.42e-05
634,BLOCK4,143,7.4e-05
635,BLOCK4,150,0.00010219999999999999
636,BLOCK4,157,0.000108
637,BLOCK4,164,8.6e-05
638,BLOCK4,172,7.999999999999999e-05
639,BLOCK4,180,7.8e-05
640,BLOCK4,188,0.00011220000000000002
641,BLOCK4,197,8.82e-05
642,BLOCK4,206,9.2e-05
643,BLOCK4,216,8.82e-05
644,BLOCK4,226,9.02e-05
645,BLOCK4,237,0.0001402
646,BLOCK4,248,9.42e-05
647,BLOCK4,260,9.04e-05
648,BLOCK4,272,9.04e-05
649,BLOCK4,285,8.840000000000001e-05
650,BLOCK4,299,0.00010020000000000001
651,BLOCK4,313,8.420000000000001e-05
652,BLOCK4,328,0.000106
653,BLOCK4,344,9.44e-05
654,BLOCK4,361,0.0001186
655,BLOCK4,379,9.82e-05
656,BLOCK4,397,0.000116
657,BLOCK4,416,0.00012639999999999998
658,BLOCK4,436,0.00010020000000000001
659,BLOCK4,457,0.00015020000000000002
660,BLOCK4,479,0.00018600000000000002
661,BLOCK4,502,0.00014
662,BLOCK4,527,0.00013260000000000002
663,BLOCK4,553,0.000144
664,BLOCK4,580,0.0001446
665,BLOCK4,609,0.0001644
666,BLOCK4,639,0.0001362
667,BLOCK4,670,0.0001766
668,BLOCK4,703,0.0001802
669,BLOCK4,738,0.000176
670,BLOCK4,774,0.0002104
671,BLOCK4,812,0.00019820000000000002
672,BLOCK4,852,0.00017240000000000002
673,BLOCK4,894,0.00020639999999999998
674,BLOCK4,938,0.000198
675,BLOCK4,984,0.00020639999999999998
676,BLOCK4,1033,0.0002382
677,BLOCK4,1084,0.0002164
678,BLOCK4,1138,0.0002666
679,BLOCK4,1194,0.00026440000000000003
680,BLOCK4,1253,0.0002546
681,BLOCK4,1315,0.00026440000000000003
682,BLOCK4,1380,0.00028879999999999997
683,BLOCK4,1448,0.00032859999999999996
684,BLOCK4,1520,0.0002706
685,BLOCK4,1596,0.0002944
686,BLOCK4,1675,0.0003288
687,BLOCK4,1758,0.0003428
688,BLOCK4,1845,0.000379
689,BLOCK4,1937,0.0003768
690,BLOCK4,2033,0.00043099999999999996
691,BLOCK4,2134,0.0004048
692,BLOCK4,2240,0.00043480000000000005
693,BLOCK4,2351,0.0005092
694,BLOCK4,2468,0.00046300000000000003
695,BLOCK4,2591,0.0005093999999999999
696,BLOCK4,2720,0.0004890000000000001
697,BLOCK4,2856,0.000557
698,BLOCK4,2998,0.0005452
699,BLOCK4,3147,0.0006452000000000001
700,BLOCK4,3304,0.0007354
701,BLOCK4,3469,0.0007314
702,BLOCK4,3642,0.0006709999999999999
703,BLOCK4,3824,0.0006832
704,BLOCK4,4015,0.0008574
705,BLOCK4,4215,0.0009256000000000001
706,BLOCK4,4425,0.0009257999999999998
707,BLOCK4,4646,0.00089
708,BLOCK4,4878,0.0009618
709,BLOCK4,5121,0.0009938
710,BLOCK4,5377,0.0009116
711,BLOCK4,5645,0.001028
712,BLOCK4,5927,0.0010098
713,BLOCK4,6223,0.001142
714,BLOCK4,6534,0.0013168
715,BLOCK4,6860,0.0012706
716,BLOCK4,7202,0.001499
717,BLOCK4,7562,0.0014646
718,BLOCK4,7940,0.0013104
719,BLOCK4,8337,0.0015108
720,BLOCK4,8753,0.0016374
721,BLOCK4,9190,0.0016351999999999998
722,BLOCK4,9649,0.001942
723,BLOCK4,10131,0.0017232
724,BLOCK4,10637,0.0021142
725,BLOCK4,11168,0.0020158
726,BLOCK4,11726,0.0021160000000000003
727,BLOCK4,12312,0.0023424
