MODE,VEC_SIZE,TIME_MS
VEC_INIT,25,0.000110
BLOCK4,25,0.000140
VEC_INIT,25,0.000110
BLOCK8,25,0.000201
VEC_INIT,25,0.000100
BLOCK8,25,0.000200
VEC_INIT,25,0.000090
BLOCK8,25,0.000211
VEC_INIT,25,0.000110
BLOCK8,25,0.000211
VEC_INIT,25,0.000090
BLOCK8,25,0.000201
VEC_INIT,25,0.000110
BLOCK16,25,0.000300
VEC_INIT,25,0.000110
BLOCK16,25,0.000311
VEC_INIT,25,0.000120
BLOCK16,25,0.000311
VEC_INIT,25,0.000110
BLOCK16,25,0.000301
VEC_INIT,25,0.000110
BLOCK16,25,0.000310
VEC_INIT,30,0.000100
SINGLE,30,0.000140
VEC_INIT,30,0.000110
SINGLE,30,0.000140
VEC_INIT,30,0.000100
SINGLE,30,0.000141
VEC_INIT,30,0.000110
SINGLE,30,0.000140
VEC_INIT,30,0.000110
SINGLE,30,0.000161
VEC_INIT,30,0.000100
BLOCK2,30,0.000120
VEC_INIT,30,0.000110
BLOCK2,30,0.000110
VEC_INIT,30,0.000110
BLOCK2,30,0.000110
VEC_INIT,30,0.000110
BLOCK2,30,0.000121
VEC_INIT,30,0.000100
BLOCK2,30,0.000110
VEC_INIT,30,0.000110
BLOCK4,30,0.000151
VEC_INIT,30,0.000110
BLOCK4,30,0.000151
VEC_INIT,30,0.000100
BLOCK4,30,0.000150
VEC_INIT,30,0.000110
BLOCK4,30,0.000160
VEC_INIT,30,0.000110
BLOCK4,30,0.000161
VEC_INIT,30,0.000111
BLOCK8,30,0.000231
VEC_INIT,30,0.000120
BLOCK8,30,0.000220
VEC_INIT,30,0.000120
BLOCK8,30,0.000230
VEC_INIT,30,0.000100
BLOCK8,30,0.000231
VEC_INIT,30,0.000110
BLOCK8,30,0.000231
VEC_INIT,30,0.000100
BLOCK16,30,0.000310
VEC_INIT,30,0.000110
BLOCK16,30,0.000310
VEC_INIT,30,0.000110
BLOCK16,30,0.000320
VEC_INIT,30,0.000130
BLOCK16,30,0.000360
VEC_INIT,30,0.000110
BLOCK16,30,0.000341
VEC_INIT,35,0.000100
SINGLE,35,0.000161
VEC_INIT,35,0.000120
SINGLE,35,0.000151
VEC_INIT,35,0.000120
SINGLE,35,0.000140
VEC_INIT,35,0.000100
SINGLE,35,0.000150
VEC_INIT,35,0.000111
SINGLE,35,0.000150
VEC_INIT,35,0.000120
BLOCK2,35,0.000131
VEC_INIT,35,0.000120
BLOCK2,35,0.000130
VEC_INIT,35,0.000120
BLOCK2,35,0.000130
VEC_INIT,35,0.000110
BLOCK2,35,0.000130
VEC_INIT,35,0.000120
BLOCK2,35,0.000130
VEC_INIT,35,0.000110
BLOCK4,35,0.000160
VEC_INIT,35,0.000120
BLOCK4,35,0.000170
VEC_INIT,35,0.000100
BLOCK4,35,0.000171
VEC_INIT,35,0.000120
BLOCK4,35,0.000171
VEC_INIT,35,0.000110
BLOCK4,35,0.000171
VEC_INIT,35,0.000100
BLOCK8,35,0.000221
VEC_INIT,35,0.000100
BLOCK8,35,0.000220
VEC_INIT,35,0.000110
BLOCK8,35,0.000221
VEC_INIT,35,0.000111
BLOCK8,35,0.000221
VEC_INIT,35,0.000120
BLOCK8,35,0.000220
VEC_INIT,35,0.000110
BLOCK16,35,0.000350
VEC_INIT,35,0.000110
BLOCK16,35,0.000350
VEC_INIT,35,0.000110
BLOCK16,35,0.000341
VEC_INIT,35,0.000121
BLOCK16,35,0.000351
VEC_INIT,35,0.000110
BLOCK16,35,0.000350
VEC_INIT,40,0.000120
SINGLE,40,0.000160
VEC_INIT,40,0.000171
SINGLE,40,0.000261
VEC_INIT,40,0.000120
SINGLE,40,0.000160
VEC_INIT,40,0.000111
SINGLE,40,0.000160
VEC_INIT,40,0.000121
SINGLE,40,0.000170
VEC_INIT,40,0.000120
BLOCK2,40,0.000131
VEC_INIT,40,0.000120
BLOCK2,40,0.000130
VEC_INIT,40,0.000120
BLOCK2,40,0.000130
VEC_INIT,40,0.000120
BLOCK2,40,0.000130
VEC_INIT,40,0.000121
BLOCK2,40,0.000130
VEC_INIT,40,0.000100
BLOCK4,40,0.000170
VEC_INIT,40,0.000111
BLOCK4,40,0.000170
VEC_INIT,40,0.000100
BLOCK4,40,0.000160
VEC_INIT,40,0.000110
BLOCK4,40,0.000170
VEC_INIT,40,0.000100
BLOCK4,40,0.000171
VEC_INIT,40,0.000100
BLOCK8,40,0.000220
VEC_INIT,40,0.000110
BLOCK8,40,0.000221
VEC_INIT,40,0.000101
BLOCK8,40,0.000220
VEC_INIT,40,0.000100
BLOCK8,40,0.000231
VEC_INIT,40,0.000100
BLOCK8,40,0.000221
VEC_INIT,40,0.000110
BLOCK16,40,0.000361
VEC_INIT,40,0.000100
BLOCK16,40,0.000371
VEC_INIT,40,0.000110
BLOCK16,40,0.000361
VEC_INIT,40,0.000110
BLOCK16,40,0.000360
VEC_INIT,40,0.000120
BLOCK16,40,0.000361
VEC_INIT,45,0.000120
SINGLE,45,0.000180
VEC_INIT,45,0.000120
SINGLE,45,0.000220
VEC_INIT,45,0.000131
SINGLE,45,0.000200
VEC_INIT,45,0.000130
SINGLE,45,0.000230
VEC_INIT,45,0.000130
SINGLE,45,0.000200
VEC_INIT,45,0.000121
BLOCK2,45,0.000140
VEC_INIT,45,0.000120
BLOCK2,45,0.000150
VEC_INIT,45,0.000120
BLOCK2,45,0.000150
VEC_INIT,45,0.000120
BLOCK2,45,0.000140
VEC_INIT,45,0.000121
BLOCK2,45,0.000140
VEC_INIT,45,0.000120
BLOCK4,45,0.000171
VEC_INIT,45,0.000121
BLOCK4,45,0.000180
VEC_INIT,45,0.000120
BLOCK4,45,0.000181
VEC_INIT,45,0.000130
BLOCK4,45,0.000180
VEC_INIT,45,0.000130
BLOCK4,45,0.000170
VEC_INIT,45,0.000120
BLOCK8,45,0.000261
VEC_INIT,45,0.000130
BLOCK8,45,0.000251
VEC_INIT,45,0.000121
BLOCK8,45,0.000261
VEC_INIT,45,0.000121
BLOCK8,45,0.000250
VEC_INIT,45,0.000120
BLOCK8,45,0.000250
VEC_INIT,45,0.000130
BLOCK16,45,0.000361
VEC_INIT,45,0.000120
BLOCK16,45,0.000370
VEC_INIT,45,0.000130
BLOCK16,45,0.000361
VEC_INIT,45,0.000121
BLOCK16,45,0.000371
VEC_INIT,45,0.000130
BLOCK16,45,0.000361
VEC_INIT,50,0.000120
SINGLE,50,0.000180
VEC_INIT,50,0.000130
SINGLE,50,0.000181
VEC_INIT,50,0.000130
SINGLE,50,0.000191
VEC_INIT,50,0.000131
SINGLE,50,0.000210
VEC_INIT,50,0.000151
SINGLE,50,0.000210
VEC_INIT,50,0.000130
BLOCK2,50,0.000140
VEC_INIT,50,0.000140
BLOCK2,50,0.000150
VEC_INIT,50,0.000120
BLOCK2,50,0.000151
VEC_INIT,50,0.000120
BLOCK2,50,0.000140
VEC_INIT,50,0.000120
BLOCK2,50,0.000150
VEC_INIT,50,0.000131
BLOCK4,50,0.000200
VEC_INIT,50,0.000130
BLOCK4,50,0.000191
VEC_INIT,50,0.000130
BLOCK4,50,0.000191
VEC_INIT,50,0.000141
BLOCK4,50,0.000190
VEC_INIT,50,0.000130
BLOCK4,50,0.000201
VEC_INIT,50,0.000131
BLOCK8,50,0.000251
VEC_INIT,50,0.000120
BLOCK8,50,0.000251
VEC_INIT,50,0.000130
BLOCK8,50,0.000240
VEC_INIT,50,0.000130
BLOCK8,50,0.000250
VEC_INIT,50,0.000140
BLOCK8,50,0.000251
VEC_INIT,50,0.000130
BLOCK16,50,0.000381
VEC_INIT,50,0.000130
BLOCK16,50,0.000381
VEC_INIT,50,0.000120
BLOCK16,50,0.000381
VEC_INIT,50,0.000130
BLOCK16,50,0.000371
VEC_INIT,50,0.000120
BLOCK16,50,0.000370
VEC_INIT,55,0.000131
SINGLE,55,0.000230
VEC_INIT,55,0.000130
SINGLE,55,0.000220
VEC_INIT,55,0.000141
SINGLE,55,0.000231
VEC_INIT,55,0.000131
SINGLE,55,0.000200
VEC_INIT,55,0.000130
SINGLE,55,0.000201
VEC_INIT,55,0.000131
BLOCK2,55,0.000170
VEC_INIT,55,0.000130
BLOCK2,55,0.000150
VEC_INIT,55,0.000141
BLOCK2,55,0.000160
VEC_INIT,55,0.000141
BLOCK2,55,0.000160
VEC_INIT,55,0.000130
BLOCK2,55,0.000161
VEC_INIT,55,0.000131
BLOCK4,55,0.000200
VEC_INIT,55,0.000130
BLOCK4,55,0.000210
VEC_INIT,55,0.000130
BLOCK4,55,0.000210
VEC_INIT,55,0.000131
BLOCK4,55,0.000200
VEC_INIT,55,0.000130
BLOCK4,55,0.000211
VEC_INIT,55,0.000140
BLOCK8,55,0.000271
VEC_INIT,55,0.000130
BLOCK8,55,0.000291
VEC_INIT,55,0.000130
BLOCK8,55,0.000271
VEC_INIT,55,0.000121
BLOCK8,55,0.000281
VEC_INIT,55,0.000141
BLOCK8,55,0.000280
VEC_INIT,55,0.000120
BLOCK16,55,0.000391
VEC_INIT,55,0.000140
BLOCK16,55,0.000391
VEC_INIT,55,0.000120
BLOCK16,55,0.000421
VEC_INIT,55,0.000131
BLOCK16,55,0.000391
VEC_INIT,55,0.000140
BLOCK16,55,0.000391
VEC_INIT,60,0.000201
SINGLE,60,0.000321
VEC_INIT,60,0.000141
SINGLE,60,0.000240
VEC_INIT,60,0.000141
SINGLE,60,0.000240
VEC_INIT,60,0.000130
SINGLE,60,0.000220
VEC_INIT,60,0.000140
SINGLE,60,0.000210
VEC_INIT,60,0.000130
BLOCK2,60,0.000160
VEC_INIT,60,0.000140
BLOCK2,60,0.000170
VEC_INIT,60,0.000130
BLOCK2,60,0.000150
VEC_INIT,60,0.000131
BLOCK2,60,0.000160
VEC_INIT,60,0.000130
BLOCK2,60,0.000170
VEC_INIT,60,0.000130
BLOCK4,60,0.000210
VEC_INIT,60,0.000131
BLOCK4,60,0.000200
VEC_INIT,60,0.000131
BLOCK4,60,0.000201
VEC_INIT,60,0.000131
BLOCK4,60,0.000200
VEC_INIT,60,0.000130
BLOCK4,60,0.000211
VEC_INIT,60,0.000130
BLOCK8,60,0.000271
VEC_INIT,60,0.000140
BLOCK8,60,0.000270
VEC_INIT,60,0.000140
BLOCK8,60,0.000270
VEC_INIT,60,0.000170
BLOCK8,60,0.000361
VEC_INIT,60,0.000141
BLOCK8,60,0.000271
VEC_INIT,60,0.000140
BLOCK16,60,0.000401
VEC_INIT,60,0.000140
BLOCK16,60,0.000401
VEC_INIT,60,0.000141
BLOCK16,60,0.000401
VEC_INIT,60,0.000131
BLOCK16,60,0.000401
VEC_INIT,60,0.000131
BLOCK16,60,0.000401
VEC_INIT,65,0.000140
SINGLE,65,0.000221
VEC_INIT,65,0.000151
SINGLE,65,0.000230
VEC_INIT,65,0.000150
SINGLE,65,0.000260
VEC_INIT,65,0.000130
SINGLE,65,0.000220
VEC_INIT,65,0.000141
SINGLE,65,0.000240
VEC_INIT,65,0.000151
BLOCK2,65,0.000170
VEC_INIT,65,0.000140
BLOCK2,65,0.000181
VEC_INIT,65,0.000140
BLOCK2,65,0.000171
VEC_INIT,65,0.000150
BLOCK2,65,0.000180
VEC_INIT,65,0.000141
BLOCK2,65,0.000170
VEC_INIT,65,0.000180
BLOCK4,65,0.000281
VEC_INIT,65,0.000130
BLOCK4,65,0.000221
VEC_INIT,65,0.000141
BLOCK4,65,0.000211
VEC_INIT,65,0.000150
BLOCK4,65,0.000230
VEC_INIT,65,0.000151
BLOCK4,65,0.000210
VEC_INIT,65,0.000140
BLOCK8,65,0.000281
VEC_INIT,65,0.000191
BLOCK8,65,0.000361
VEC_INIT,65,0.000140
BLOCK8,65,0.000281
VEC_INIT,65,0.000151
BLOCK8,65,0.000271
VEC_INIT,65,0.000170
BLOCK8,65,0.000350
VEC_INIT,65,0.000140
BLOCK16,65,0.000401
VEC_INIT,65,0.000140
BLOCK16,65,0.000401
VEC_INIT,65,0.000150
BLOCK16,65,0.000401
VEC_INIT,65,0.000130
BLOCK16,65,0.000401
VEC_INIT,65,0.000140
BLOCK16,65,0.000400
VEC_INIT,70,0.000140
SINGLE,70,0.000231
VEC_INIT,70,0.000150
SINGLE,70,0.000241
VEC_INIT,70,0.000150
SINGLE,70,0.000250
VEC_INIT,70,0.000151
SINGLE,70,0.000250
VEC_INIT,70,0.000140
SINGLE,70,0.000241
VEC_INIT,70,0.000141
BLOCK2,70,0.000170
VEC_INIT,70,0.000140
BLOCK2,70,0.000171
VEC_INIT,70,0.000140
BLOCK2,70,0.000180
VEC_INIT,70,0.000140
BLOCK2,70,0.000170
VEC_INIT,70,0.000140
BLOCK2,70,0.000180
VEC_INIT,70,0.000140
BLOCK4,70,0.000230
VEC_INIT,70,0.000151
BLOCK4,70,0.000230
VEC_INIT,70,0.000160
BLOCK4,70,0.000230
VEC_INIT,70,0.000160
BLOCK4,70,0.000270
VEC_INIT,70,0.000201
BLOCK4,70,0.000230
VEC_INIT,70,0.000220
BLOCK8,70,0.000381
VEC_INIT,70,0.000150
BLOCK8,70,0.000310
VEC_INIT,70,0.000140
BLOCK8,70,0.000300
VEC_INIT,70,0.000150
BLOCK8,70,0.000301
VEC_INIT,70,0.000150
BLOCK8,70,0.000300
VEC_INIT,70,0.000140
BLOCK16,70,0.000420
VEC_INIT,70,0.000150
BLOCK16,70,0.000421
VEC_INIT,70,0.000141
BLOCK16,70,0.000421
VEC_INIT,70,0.000150
BLOCK16,70,0.000431
VEC_INIT,70,0.000131
BLOCK16,70,0.000421
VEC_INIT,75,0.000150
SINGLE,75,0.000281
VEC_INIT,75,0.000130
SINGLE,75,0.000250
VEC_INIT,75,0.000150
SINGLE,75,0.000251
VEC_INIT,75,0.000140
SINGLE,75,0.000250
VEC_INIT,75,0.000160
SINGLE,75,0.000251
VEC_INIT,75,0.000140
BLOCK2,75,0.000191
VEC_INIT,75,0.000180
BLOCK2,75,0.000221
VEC_INIT,75,0.000150
BLOCK2,75,0.000190
VEC_INIT,75,0.000150
BLOCK2,75,0.000191
VEC_INIT,75,0.000150
BLOCK2,75,0.000191
VEC_INIT,75,0.000150
BLOCK4,75,0.000240
VEC_INIT,75,0.000150
BLOCK4,75,0.000240
VEC_INIT,75,0.000150
BLOCK4,75,0.000240
VEC_INIT,75,0.000151
BLOCK4,75,0.000241
VEC_INIT,75,0.000151
BLOCK4,75,0.000241
VEC_INIT,75,0.000150
BLOCK8,75,0.000301
VEC_INIT,75,0.000141
BLOCK8,75,0.000301
VEC_INIT,75,0.000150
BLOCK8,75,0.000290
VEC_INIT,75,0.000140
BLOCK8,75,0.000301
VEC_INIT,75,0.000150
BLOCK8,75,0.000310
VEC_INIT,75,0.000151
BLOCK16,75,0.000431
VEC_INIT,75,0.000160
BLOCK16,75,0.000420
VEC_INIT,75,0.000140
BLOCK16,75,0.000431
VEC_INIT,75,0.000151
BLOCK16,75,0.000431
VEC_INIT,75,0.000161
BLOCK16,75,0.000421
VEC_INIT,80,0.000160
SINGLE,80,0.000290
VEC_INIT,80,0.000160
SINGLE,80,0.000270
VEC_INIT,80,0.000150
SINGLE,80,0.000271
VEC_INIT,80,0.000140
SINGLE,80,0.000290
VEC_INIT,80,0.000140
SINGLE,80,0.000271
VEC_INIT,80,0.000150
BLOCK2,80,0.000190
VEC_INIT,80,0.000150
BLOCK2,80,0.000200
VEC_INIT,80,0.000190
BLOCK2,80,0.000231
VEC_INIT,80,0.000151
BLOCK2,80,0.000190
VEC_INIT,80,0.000171
BLOCK2,80,0.000281
VEC_INIT,80,0.000181
BLOCK4,80,0.000311
VEC_INIT,80,0.000150
BLOCK4,80,0.000220
VEC_INIT,80,0.000160
BLOCK4,80,0.000231
VEC_INIT,80,0.000140
BLOCK4,80,0.000231
VEC_INIT,80,0.000151
BLOCK4,80,0.000231
VEC_INIT,80,0.000150
BLOCK8,80,0.000291
VEC_INIT,80,0.000151
BLOCK8,80,0.000291
VEC_INIT,80,0.000150
BLOCK8,80,0.000290
VEC_INIT,80,0.000151
BLOCK8,80,0.000331
VEC_INIT,80,0.000160
BLOCK8,80,0.000330
VEC_INIT,80,0.000180
BLOCK16,80,0.000501
VEC_INIT,80,0.000150
BLOCK16,80,0.000511
VEC_INIT,80,0.000150
BLOCK16,80,0.000401
VEC_INIT,80,0.000151
BLOCK16,80,0.000391
VEC_INIT,80,0.000140
BLOCK16,80,0.000401
VEC_INIT,85,0.000150
SINGLE,85,0.000261
VEC_INIT,85,0.000190
SINGLE,85,0.000331
VEC_INIT,85,0.000150
SINGLE,85,0.000250
VEC_INIT,85,0.000170
SINGLE,85,0.000310
VEC_INIT,85,0.000180
SINGLE,85,0.000310
VEC_INIT,85,0.000140
BLOCK2,85,0.000181
VEC_INIT,85,0.000150
BLOCK2,85,0.000180
VEC_INIT,85,0.000141
BLOCK2,85,0.000190
VEC_INIT,85,0.000140
BLOCK2,85,0.000181
VEC_INIT,85,0.000150
BLOCK2,85,0.000190
VEC_INIT,85,0.000140
BLOCK4,85,0.000230
VEC_INIT,85,0.000130
BLOCK4,85,0.000230
VEC_INIT,85,0.000140
BLOCK4,85,0.000230
VEC_INIT,85,0.000140
BLOCK4,85,0.000241
VEC_INIT,85,0.000201
BLOCK4,85,0.000281
VEC_INIT,85,0.000151
BLOCK8,85,0.000301
VEC_INIT,85,0.000161
BLOCK8,85,0.000301
VEC_INIT,85,0.000150
BLOCK8,85,0.000310
VEC_INIT,85,0.000181
BLOCK8,85,0.000371
VEC_INIT,85,0.000181
BLOCK8,85,0.000371
VEC_INIT,85,0.000180
BLOCK16,85,0.000511
VEC_INIT,85,0.000140
BLOCK16,85,0.000420
VEC_INIT,85,0.000180
BLOCK16,85,0.000511
VEC_INIT,85,0.000141
BLOCK16,85,0.000421
VEC_INIT,85,0.000210
BLOCK16,85,0.000471
VEC_INIT,90,0.000190
SINGLE,90,0.000330
VEC_INIT,90,0.000180
SINGLE,90,0.000340
VEC_INIT,90,0.000180
SINGLE,90,0.000331
VEC_INIT,90,0.000200
SINGLE,90,0.000360
VEC_INIT,90,0.000141
SINGLE,90,0.000260
VEC_INIT,90,0.000191
BLOCK2,90,0.000241
VEC_INIT,90,0.000190
BLOCK2,90,0.000240
VEC_INIT,90,0.000161
BLOCK2,90,0.000231
VEC_INIT,90,0.000150
BLOCK2,90,0.000191
VEC_INIT,90,0.000150
BLOCK2,90,0.000190
VEC_INIT,90,0.000140
BLOCK4,90,0.000241
VEC_INIT,90,0.000140
BLOCK4,90,0.000240
VEC_INIT,90,0.000140
BLOCK4,90,0.000240
VEC_INIT,90,0.000140
BLOCK4,90,0.000240
VEC_INIT,90,0.000141
BLOCK4,90,0.000241
VEC_INIT,90,0.000141
BLOCK8,90,0.000291
VEC_INIT,90,0.000181
BLOCK8,90,0.000361
VEC_INIT,90,0.000161
BLOCK8,90,0.000311
VEC_INIT,90,0.000190
BLOCK8,90,0.000370
VEC_INIT,90,0.000140
BLOCK8,90,0.000290
VEC_INIT,90,0.000150
BLOCK16,90,0.000431
VEC_INIT,90,0.000160
BLOCK16,90,0.000421
VEC_INIT,90,0.000150
BLOCK16,90,0.000421
VEC_INIT,90,0.000140
BLOCK16,90,0.000420
VEC_INIT,90,0.000151
BLOCK16,90,0.000411
VEC_INIT,95,0.000201
SINGLE,95,0.000351
VEC_INIT,95,0.000180
SINGLE,95,0.000350
VEC_INIT,95,0.000150
SINGLE,95,0.000300
VEC_INIT,95,0.000231
SINGLE,95,0.000361
VEC_INIT,95,0.000150
SINGLE,95,0.000270
VEC_INIT,95,0.000140
BLOCK2,95,0.000200
VEC_INIT,95,0.000160
BLOCK2,95,0.000201
VEC_INIT,95,0.000201
BLOCK2,95,0.000251
VEC_INIT,95,0.000201
BLOCK2,95,0.000250
VEC_INIT,95,0.000151
BLOCK2,95,0.000200
VEC_INIT,95,0.000190
BLOCK4,95,0.000320
VEC_INIT,95,0.000211
BLOCK4,95,0.000321
VEC_INIT,95,0.000190
BLOCK4,95,0.000310
VEC_INIT,95,0.000191
BLOCK4,95,0.000311
VEC_INIT,95,0.000160
BLOCK4,95,0.000251
VEC_INIT,95,0.000200
BLOCK8,95,0.000391
VEC_INIT,95,0.000150
BLOCK8,95,0.000321
VEC_INIT,95,0.000150
BLOCK8,95,0.000310
VEC_INIT,95,0.000151
BLOCK8,95,0.000321
VEC_INIT,95,0.000181
BLOCK8,95,0.000391
VEC_INIT,95,0.000150
BLOCK16,95,0.000421
VEC_INIT,95,0.000191
BLOCK16,95,0.000521
VEC_INIT,95,0.000161
BLOCK16,95,0.000421
VEC_INIT,95,0.000140
BLOCK16,95,0.000421
VEC_INIT,95,0.000201
BLOCK16,95,0.000541
VEC_INIT,100,0.000241
SINGLE,100,0.000431
VEC_INIT,100,0.000200
SINGLE,100,0.000361
VEC_INIT,100,0.000200
SINGLE,100,0.000361
VEC_INIT,100,0.000161
SINGLE,100,0.000290
VEC_INIT,100,0.000160
SINGLE,100,0.000300
VEC_INIT,100,0.000200
BLOCK2,100,0.000250
VEC_INIT,100,0.000161
BLOCK2,100,0.000200
VEC_INIT,100,0.000180
BLOCK2,100,0.000261
VEC_INIT,100,0.000201
BLOCK2,100,0.000260
VEC_INIT,100,0.000150
BLOCK2,100,0.000200
VEC_INIT,100,0.000190
BLOCK4,100,0.000311
VEC_INIT,100,0.000160
BLOCK4,100,0.000251
VEC_INIT,100,0.000161
BLOCK4,100,0.000250
VEC_INIT,100,0.000150
BLOCK4,100,0.000241
VEC_INIT,100,0.000200
BLOCK4,100,0.000310
VEC_INIT,100,0.000191
BLOCK8,100,0.000401
VEC_INIT,100,0.000160
BLOCK8,100,0.000320
VEC_INIT,100,0.000161
BLOCK8,100,0.000341
VEC_INIT,100,0.000160
BLOCK8,100,0.000311
VEC_INIT,100,0.000160
BLOCK8,100,0.000310
VEC_INIT,100,0.000191
BLOCK16,100,0.000551
VEC_INIT,100,0.000150
BLOCK16,100,0.000441
VEC_INIT,100,0.000160
BLOCK16,100,0.000441
VEC_INIT,100,0.000170
BLOCK16,100,0.000441
VEC_INIT,100,0.000150
BLOCK16,100,0.000440
VEC_INIT,105,0.000160
SINGLE,105,0.000331
VEC_INIT,105,0.000151
SINGLE,105,0.000321
VEC_INIT,105,0.000161
SINGLE,105,0.000331
VEC_INIT,105,0.000160
SINGLE,105,0.000320
VEC_INIT,105,0.000190
SINGLE,105,0.000340
VEC_INIT,105,0.000201
BLOCK2,105,0.000261
VEC_INIT,105,0.000151
BLOCK2,105,0.000210
VEC_INIT,105,0.000200
BLOCK2,105,0.000271
VEC_INIT,105,0.000211
BLOCK2,105,0.000261
VEC_INIT,105,0.000160
