MODE,MAX_NUMBER,NUM_THREADS,PRIME_COUNT,TIME_MS
TASK_PARALLEL,10,2,4,0.086581
TASK_PARALLEL,10,3,4,0.134559
TASK_PARALLEL,10,4,4,0.185798
TASK_PARALLEL,10,5,4,0.224627
TASK_PARALLEL,10,6,4,0.268546
TASK_PARALLEL,10,7,4,0.354450
TASK_PARALLEL,10,8,4,0.412007
TASK_PARALLEL,10,9,4,0.408323
TASK_PARALLEL,10,10,4,0.458922
TASK_PARALLEL,10,11,4,0.542850
TASK_PARALLEL,10,12,4,3.243083
TASK_PARALLEL,10,2,4,0.073719
TASK_PARALLEL,10,3,4,0.130186
TASK_PARALLEL,10,4,4,0.204072
TASK_PARALLEL,10,5,4,0.235671
TASK_PARALLEL,10,6,4,0.308211
TASK_PARALLEL,10,7,4,0.303662
TASK_PARALLEL,10,8,4,0.441197
TASK_PARALLEL,10,9,4,0.441060
TASK_PARALLEL,10,10,4,0.585395
TASK_PARALLEL,10,11,4,0.557343
TASK_PARALLEL,10,12,4,3.673425
TASK_PARALLEL,10,2,4,0.067049
TASK_PARALLEL,10,3,4,0.124183
TASK_PARALLEL,10,4,4,0.203208
TASK_PARALLEL,10,5,4,0.220580
TASK_PARALLEL,10,6,4,0.263889
TASK_PARALLEL,10,7,4,0.333119
TASK_PARALLEL,10,8,4,0.535059
TASK_PARALLEL,10,9,4,0.458196
TASK_PARALLEL,10,10,4,0.521461
TASK_PARALLEL,10,11,4,0.543716
TASK_PARALLEL,10,12,4,3.616055
TASK_PARALLEL,10,2,4,0.067647
TASK_PARALLEL,10,3,4,0.117728
TASK_PARALLEL,10,4,4,0.199249
TASK_PARALLEL,10,5,4,0.217946
TASK_PARALLEL,10,6,4,0.270885
TASK_PARALLEL,10,7,4,0.334995
TASK_PARALLEL,10,8,4,0.455818
TASK_PARALLEL,10,9,4,0.413411
TASK_PARALLEL,10,10,4,0.490010
TASK_PARALLEL,10,11,4,0.507097
TASK_PARALLEL,10,12,4,6.884144
TASK_PARALLEL,10,2,4,0.065938
TASK_PARALLEL,10,3,4,0.124124
TASK_PARALLEL,10,4,4,0.165518
TASK_PARALLEL,10,5,4,0.230041
TASK_PARALLEL,10,6,4,0.264508
TASK_PARALLEL,10,7,4,0.322960
TASK_PARALLEL,10,8,4,0.385340
TASK_PARALLEL,10,9,4,0.421586
TASK_PARALLEL,10,10,4,0.472649
TASK_PARALLEL,10,11,4,1.303923
TASK_PARALLEL,10,12,4,3.391231
LOOP_PARALLEL_DYNAMIC,10,2,4,0.057577
LOOP_PARALLEL_DYNAMIC,10,3,4,0.168048
LOOP_PARALLEL_DYNAMIC,10,4,4,0.144718
LOOP_PARALLEL_DYNAMIC,10,5,4,0.260048
LOOP_PARALLEL_DYNAMIC,10,6,4,0.231063
LOOP_PARALLEL_DYNAMIC,10,7,4,0.280474
LOOP_PARALLEL_DYNAMIC,10,8,4,0.333905
LOOP_PARALLEL_DYNAMIC,10,9,4,0.391767
LOOP_PARALLEL_DYNAMIC,10,10,4,0.416015
LOOP_PARALLEL_DYNAMIC,10,11,4,0.474574
LOOP_PARALLEL_DYNAMIC,10,12,4,3.521525
LOOP_PARALLEL_DYNAMIC,10,2,4,0.056761
LOOP_PARALLEL_DYNAMIC,10,3,4,0.096122
LOOP_PARALLEL_DYNAMIC,10,4,4,0.145356
LOOP_PARALLEL_DYNAMIC,10,5,4,0.188165
LOOP_PARALLEL_DYNAMIC,10,6,4,0.245094
LOOP_PARALLEL_DYNAMIC,10,7,4,0.287234
LOOP_PARALLEL_DYNAMIC,10,8,4,0.316936
LOOP_PARALLEL_DYNAMIC,10,9,4,0.382412
LOOP_PARALLEL_DYNAMIC,10,10,4,0.425910
LOOP_PARALLEL_DYNAMIC,10,11,4,0.473081
LOOP_PARALLEL_DYNAMIC,10,12,4,3.706247
LOOP_PARALLEL_DYNAMIC,10,2,4,0.057586
LOOP_PARALLEL_DYNAMIC,10,3,4,0.096681
LOOP_PARALLEL_DYNAMIC,10,4,4,0.139835
LOOP_PARALLEL_DYNAMIC,10,5,4,0.895492
LOOP_PARALLEL_DYNAMIC,10,6,4,0.246852
LOOP_PARALLEL_DYNAMIC,10,7,4,0.287716
LOOP_PARALLEL_DYNAMIC,10,8,4,0.326486
LOOP_PARALLEL_DYNAMIC,10,9,4,0.429476
LOOP_PARALLEL_DYNAMIC,10,10,4,0.457115
LOOP_PARALLEL_DYNAMIC,10,11,4,0.473386
LOOP_PARALLEL_DYNAMIC,10,12,4,3.548103
LOOP_PARALLEL_DYNAMIC,10,2,4,0.055484
LOOP_PARALLEL_DYNAMIC,10,3,4,0.099226
LOOP_PARALLEL_DYNAMIC,10,4,4,0.143990
LOOP_PARALLEL_DYNAMIC,10,5,4,0.185443
LOOP_PARALLEL_DYNAMIC,10,6,4,0.228469
LOOP_PARALLEL_DYNAMIC,10,7,4,0.266296
LOOP_PARALLEL_DYNAMIC,10,8,4,0.320887
LOOP_PARALLEL_DYNAMIC,10,9,4,0.375427
LOOP_PARALLEL_DYNAMIC,10,10,4,0.427531
LOOP_PARALLEL_DYNAMIC,10,11,4,0.470379
LOOP_PARALLEL_DYNAMIC,10,12,4,2.934952
LOOP_PARALLEL_DYNAMIC,10,2,4,0.055139
LOOP_PARALLEL_DYNAMIC,10,3,4,0.100169
LOOP_PARALLEL_DYNAMIC,10,4,4,0.139766
LOOP_PARALLEL_DYNAMIC,10,5,4,0.208023
LOOP_PARALLEL_DYNAMIC,10,6,4,0.230709
LOOP_PARALLEL_DYNAMIC,10,7,4,0.277115
LOOP_PARALLEL_DYNAMIC,10,8,4,0.325603
LOOP_PARALLEL_DYNAMIC,10,9,4,0.375053
LOOP_PARALLEL_DYNAMIC,10,10,4,0.425979
LOOP_PARALLEL_DYNAMIC,10,11,4,0.443654
LOOP_PARALLEL_DYNAMIC,10,12,4,3.576733
TASK_PARALLEL,15,2,6,0.073848
TASK_PARALLEL,15,3,6,0.185228
TASK_PARALLEL,15,4,6,0.186122
TASK_PARALLEL,15,5,6,0.223772
TASK_PARALLEL,15,6,6,0.264076
TASK_PARALLEL,15,7,6,0.336901
TASK_PARALLEL,15,8,6,0.471214
TASK_PARALLEL,15,9,6,0.522522
TASK_PARALLEL,15,10,6,0.564103
TASK_PARALLEL,15,11,6,0.572759
TASK_PARALLEL,15,12,6,3.687091
TASK_PARALLEL,15,2,6,0.069907
TASK_PARALLEL,15,3,6,0.119290
TASK_PARALLEL,15,4,6,0.239140
TASK_PARALLEL,15,5,6,0.311817
TASK_PARALLEL,15,6,6,0.325544
TASK_PARALLEL,15,7,6,0.387404
TASK_PARALLEL,15,8,6,0.383798
TASK_PARALLEL,15,9,6,0.496082
TASK_PARALLEL,15,10,6,0.496367
TASK_PARALLEL,15,11,6,0.583754
TASK_PARALLEL,15,12,6,3.819754
TASK_PARALLEL,15,2,6,0.068158
TASK_PARALLEL,15,3,6,0.122227
TASK_PARALLEL,15,4,6,0.177898
TASK_PARALLEL,15,5,6,0.254447
TASK_PARALLEL,15,6,6,0.328236
TASK_PARALLEL,15,7,6,0.365719
TASK_PARALLEL,15,8,6,0.419434
TASK_PARALLEL,15,9,6,0.547440
TASK_PARALLEL,15,10,6,0.529459
TASK_PARALLEL,15,11,6,0.546162
TASK_PARALLEL,15,12,6,3.630882
TASK_PARALLEL,15,2,6,0.070507
TASK_PARALLEL,15,3,6,0.127965
TASK_PARALLEL,15,4,6,0.198816
TASK_PARALLEL,15,5,6,0.300567
TASK_PARALLEL,15,6,6,0.265658
TASK_PARALLEL,15,7,6,0.345921
TASK_PARALLEL,15,8,6,0.449372
TASK_PARALLEL,15,9,6,0.506026
TASK_PARALLEL,15,10,6,0.515899
TASK_PARALLEL,15,11,6,0.562305
TASK_PARALLEL,15,12,6,3.073326
TASK_PARALLEL,15,2,6,0.070447
TASK_PARALLEL,15,3,6,0.151930
TASK_PARALLEL,15,4,6,0.204878
TASK_PARALLEL,15,5,6,0.307003
TASK_PARALLEL,15,6,6,0.352986
TASK_PARALLEL,15,7,6,0.346511
TASK_PARALLEL,15,8,6,0.436884
TASK_PARALLEL,15,9,6,0.416310
TASK_PARALLEL,15,10,6,0.517629
TASK_PARALLEL,15,11,6,0.597952
TASK_PARALLEL,15,12,6,3.730638
LOOP_PARALLEL_DYNAMIC,15,2,6,0.055582
LOOP_PARALLEL_DYNAMIC,15,3,6,0.098077
LOOP_PARALLEL_DYNAMIC,15,4,6,0.150416
LOOP_PARALLEL_DYNAMIC,15,5,6,0.197067
LOOP_PARALLEL_DYNAMIC,15,6,6,0.232861
LOOP_PARALLEL_DYNAMIC,15,7,6,0.284100
LOOP_PARALLEL_DYNAMIC,15,8,6,0.307848
LOOP_PARALLEL_DYNAMIC,15,9,6,0.388278
LOOP_PARALLEL_DYNAMIC,15,10,6,0.398880
LOOP_PARALLEL_DYNAMIC,15,11,6,0.467049
LOOP_PARALLEL_DYNAMIC,15,12,6,3.672648
LOOP_PARALLEL_DYNAMIC,15,2,6,0.056850
LOOP_PARALLEL_DYNAMIC,15,3,6,0.118277
LOOP_PARALLEL_DYNAMIC,15,4,6,0.144079
LOOP_PARALLEL_DYNAMIC,15,5,6,0.192744
LOOP_PARALLEL_DYNAMIC,15,6,6,0.230012
LOOP_PARALLEL_DYNAMIC,15,7,6,0.281830
LOOP_PARALLEL_DYNAMIC,15,8,6,0.325063
LOOP_PARALLEL_DYNAMIC,15,9,6,0.374110
LOOP_PARALLEL_DYNAMIC,15,10,6,0.409707
LOOP_PARALLEL_DYNAMIC,15,11,6,0.712437
LOOP_PARALLEL_DYNAMIC,15,12,6,3.620958
LOOP_PARALLEL_DYNAMIC,15,2,6,0.058922
LOOP_PARALLEL_DYNAMIC,15,3,6,0.097340
LOOP_PARALLEL_DYNAMIC,15,4,6,0.145209
LOOP_PARALLEL_DYNAMIC,15,5,6,0.197313
LOOP_PARALLEL_DYNAMIC,15,6,6,0.230297
LOOP_PARALLEL_DYNAMIC,15,7,6,0.283039
LOOP_PARALLEL_DYNAMIC,15,8,6,0.334819
LOOP_PARALLEL_DYNAMIC,15,9,6,0.372705
LOOP_PARALLEL_DYNAMIC,15,10,6,0.426096
LOOP_PARALLEL_DYNAMIC,15,11,6,0.469357
LOOP_PARALLEL_DYNAMIC,15,12,6,3.750071
LOOP_PARALLEL_DYNAMIC,15,2,6,0.057371
LOOP_PARALLEL_DYNAMIC,15,3,6,0.104286
LOOP_PARALLEL_DYNAMIC,15,4,6,0.141465
LOOP_PARALLEL_DYNAMIC,15,5,6,0.182939
LOOP_PARALLEL_DYNAMIC,15,6,6,0.230581
LOOP_PARALLEL_DYNAMIC,15,7,6,0.273784
LOOP_PARALLEL_DYNAMIC,15,8,6,0.344319
LOOP_PARALLEL_DYNAMIC,15,9,6,0.430645
LOOP_PARALLEL_DYNAMIC,15,10,6,0.414384
LOOP_PARALLEL_DYNAMIC,15,11,6,0.476785
LOOP_PARALLEL_DYNAMIC,15,12,6,3.747932
LOOP_PARALLEL_DYNAMIC,15,2,6,0.055612
LOOP_PARALLEL_DYNAMIC,15,3,6,0.095375
LOOP_PARALLEL_DYNAMIC,15,4,6,0.152234
LOOP_PARALLEL_DYNAMIC,15,5,6,0.182497
LOOP_PARALLEL_DYNAMIC,15,6,6,0.226956
LOOP_PARALLEL_DYNAMIC,15,7,6,0.274049
LOOP_PARALLEL_DYNAMIC,15,8,6,0.322134
LOOP_PARALLEL_DYNAMIC,15,9,6,0.371536
LOOP_PARALLEL_DYNAMIC,15,10,6,0.411810
LOOP_PARALLEL_DYNAMIC,15,11,6,0.468011
LOOP_PARALLEL_DYNAMIC,15,12,6,3.787322
TASK_PARALLEL,20,2,8,0.083919
TASK_PARALLEL,20,3,8,0.134234
TASK_PARALLEL,20,4,8,0.263094
TASK_PARALLEL,20,5,8,0.325573
TASK_PARALLEL,20,6,8,0.329454
TASK_PARALLEL,20,7,8,0.414994
TASK_PARALLEL,20,8,8,0.546201
TASK_PARALLEL,20,9,8,0.579333
TASK_PARALLEL,20,10,8,0.554788
TASK_PARALLEL,20,11,8,0.670836
TASK_PARALLEL,20,12,8,3.431171
TASK_PARALLEL,20,2,8,0.072659
TASK_PARALLEL,20,3,8,0.126718
TASK_PARALLEL,20,4,8,0.179254
TASK_PARALLEL,20,5,8,0.306296
TASK_PARALLEL,20,6,8,0.344487
TASK_PARALLEL,20,7,8,0.385272
TASK_PARALLEL,20,8,8,0.488438
TASK_PARALLEL,20,9,8,0.696391
TASK_PARALLEL,20,10,8,0.641743
TASK_PARALLEL,20,11,8,0.644268
TASK_PARALLEL,20,12,8,3.701289
TASK_PARALLEL,20,2,8,0.070791
TASK_PARALLEL,20,3,8,0.122886
TASK_PARALLEL,20,4,8,0.197735
TASK_PARALLEL,20,5,8,0.279581
TASK_PARALLEL,20,6,8,0.319088
TASK_PARALLEL,20,7,8,0.346560
TASK_PARALLEL,20,8,8,0.485785
TASK_PARALLEL,20,9,8,0.558621
TASK_PARALLEL,20,10,8,0.604043
TASK_PARALLEL,20,11,8,0.698839
TASK_PARALLEL,20,12,8,1.933306
TASK_PARALLEL,20,2,8,0.078898
TASK_PARALLEL,20,3,8,0.145484
TASK_PARALLEL,20,4,8,0.236663
TASK_PARALLEL,20,5,8,0.288021
TASK_PARALLEL,20,6,8,0.341529
TASK_PARALLEL,20,7,8,0.438132
TASK_PARALLEL,20,8,8,0.435705
TASK_PARALLEL,20,9,8,0.561813
TASK_PARALLEL,20,10,8,0.559367
TASK_PARALLEL,20,11,8,0.637901
TASK_PARALLEL,20,12,8,3.840289
TASK_PARALLEL,20,2,8,0.071509
TASK_PARALLEL,20,3,8,0.126305
TASK_PARALLEL,20,4,8,0.234699
TASK_PARALLEL,20,5,8,0.273096
TASK_PARALLEL,20,6,8,0.351325
TASK_PARALLEL,20,7,8,1.152259
TASK_PARALLEL,20,8,8,0.468610
TASK_PARALLEL,20,9,8,0.566727
TASK_PARALLEL,20,10,8,0.591555
TASK_PARALLEL,20,11,8,0.582143
TASK_PARALLEL,20,12,8,3.352864
LOOP_PARALLEL_DYNAMIC,20,2,8,0.055572
LOOP_PARALLEL_DYNAMIC,20,3,8,0.098106
LOOP_PARALLEL_DYNAMIC,20,4,8,0.148304
LOOP_PARALLEL_DYNAMIC,20,5,8,0.185974
LOOP_PARALLEL_DYNAMIC,20,6,8,0.230581
LOOP_PARALLEL_DYNAMIC,20,7,8,0.332893
LOOP_PARALLEL_DYNAMIC,20,8,8,0.327971
LOOP_PARALLEL_DYNAMIC,20,9,8,0.371792
LOOP_PARALLEL_DYNAMIC,20,10,8,0.430134
LOOP_PARALLEL_DYNAMIC,20,11,8,0.469927
LOOP_PARALLEL_DYNAMIC,20,12,8,3.579229
LOOP_PARALLEL_DYNAMIC,20,2,8,0.059306
LOOP_PARALLEL_DYNAMIC,20,3,8,0.101309
LOOP_PARALLEL_DYNAMIC,20,4,8,0.143666
LOOP_PARALLEL_DYNAMIC,20,5,8,0.191122
LOOP_PARALLEL_DYNAMIC,20,6,8,0.229540
LOOP_PARALLEL_DYNAMIC,20,7,8,0.271032
LOOP_PARALLEL_DYNAMIC,20,8,8,0.360443
LOOP_PARALLEL_DYNAMIC,20,9,8,0.370445
LOOP_PARALLEL_DYNAMIC,20,10,8,0.415445
LOOP_PARALLEL_DYNAMIC,20,11,8,0.460740
LOOP_PARALLEL_DYNAMIC,20,12,8,3.886527
LOOP_PARALLEL_DYNAMIC,20,2,8,0.057498
LOOP_PARALLEL_DYNAMIC,20,3,8,0.100916
LOOP_PARALLEL_DYNAMIC,20,4,8,0.142183
LOOP_PARALLEL_DYNAMIC,20,5,8,0.199012
LOOP_PARALLEL_DYNAMIC,20,6,8,0.241203
LOOP_PARALLEL_DYNAMIC,20,7,8,0.285672
LOOP_PARALLEL_DYNAMIC,20,8,8,0.328078
LOOP_PARALLEL_DYNAMIC,20,9,8,0.361701
LOOP_PARALLEL_DYNAMIC,20,10,8,0.406131
LOOP_PARALLEL_DYNAMIC,20,11,8,0.473326
LOOP_PARALLEL_DYNAMIC,20,12,8,3.335030
LOOP_PARALLEL_DYNAMIC,20,2,8,0.055032
LOOP_PARALLEL_DYNAMIC,20,3,8,0.100022
LOOP_PARALLEL_DYNAMIC,20,4,8,0.141583
LOOP_PARALLEL_DYNAMIC,20,5,8,0.196183
LOOP_PARALLEL_DYNAMIC,20,6,8,0.233795
LOOP_PARALLEL_DYNAMIC,20,7,8,0.276073
LOOP_PARALLEL_DYNAMIC,20,8,8,0.332323
LOOP_PARALLEL_DYNAMIC,20,9,8,0.365690
LOOP_PARALLEL_DYNAMIC,20,10,8,0.407496
LOOP_PARALLEL_DYNAMIC,20,11,8,0.454796
LOOP_PARALLEL_DYNAMIC,20,12,8,4.589914
LOOP_PARALLEL_DYNAMIC,20,2,8,0.056869
LOOP_PARALLEL_DYNAMIC,20,3,8,0.095856
LOOP_PARALLEL_DYNAMIC,20,4,8,0.149778
LOOP_PARALLEL_DYNAMIC,20,5,8,0.190278
LOOP_PARALLEL_DYNAMIC,20,6,8,0.228223
LOOP_PARALLEL_DYNAMIC,20,7,8,0.270826
LOOP_PARALLEL_DYNAMIC,20,8,8,0.334131
LOOP_PARALLEL_DYNAMIC,20,9,8,0.384476
LOOP_PARALLEL_DYNAMIC,20,10,8,0.433809
LOOP_PARALLEL_DYNAMIC,20,11,8,0.501309
LOOP_PARALLEL_DYNAMIC,20,12,8,6.744291
TASK_PARALLEL,25,2,9,0.077001
TASK_PARALLEL,25,3,9,0.126943
TASK_PARALLEL,25,4,9,0.240859
TASK_PARALLEL,25,5,9,0.316514
TASK_PARALLEL,25,6,9,0.347837
TASK_PARALLEL,25,7,9,0.374877
TASK_PARALLEL,25,8,9,0.479723
TASK_PARALLEL,25,9,9,0.642509
TASK_PARALLEL,25,10,9,0.686320
TASK_PARALLEL,25,11,9,0.707164
TASK_PARALLEL,25,12,9,3.906375
TASK_PARALLEL,25,2,9,0.069190
TASK_PARALLEL,25,3,9,0.128182
TASK_PARALLEL,25,4,9,0.240476
TASK_PARALLEL,25,5,9,0.292914
TASK_PARALLEL,25,6,9,0.326683
TASK_PARALLEL,25,7,9,0.430449
TASK_PARALLEL,25,8,9,0.467549
TASK_PARALLEL,25,9,9,0.534627
TASK_PARALLEL,25,10,9,0.598934
TASK_PARALLEL,25,11,9,0.738513
TASK_PARALLEL,25,12,9,3.301240
TASK_PARALLEL,25,2,9,0.075940
TASK_PARALLEL,25,3,9,0.125322
TASK_PARALLEL,25,4,9,0.202363
TASK_PARALLEL,25,5,9,0.255194
TASK_PARALLEL,25,6,9,0.321368
TASK_PARALLEL,25,7,9,0.400481
TASK_PARALLEL,25,8,9,0.458491
TASK_PARALLEL,25,9,9,0.512353
TASK_PARALLEL,25,10,9,0.743406
TASK_PARALLEL,25,11,9,0.629687
TASK_PARALLEL,25,12,9,3.588789
TASK_PARALLEL,25,2,9,0.066783
TASK_PARALLEL,25,3,9,0.123662
TASK_PARALLEL,25,4,9,0.231249
TASK_PARALLEL,25,5,9,0.305411
TASK_PARALLEL,25,6,9,0.320022
TASK_PARALLEL,25,7,9,0.377952
TASK_PARALLEL,25,8,9,0.385154
TASK_PARALLEL,25,9,9,0.605762
TASK_PARALLEL,25,10,9,0.661001
TASK_PARALLEL,25,11,9,0.764017
TASK_PARALLEL,25,12,9,3.712736
TASK_PARALLEL,25,2,9,0.072511
TASK_PARALLEL,25,3,9,0.126472
TASK_PARALLEL,25,4,9,0.202530
TASK_PARALLEL,25,5,9,0.266041
TASK_PARALLEL,25,6,9,0.301746
TASK_PARALLEL,25,7,9,0.416280
TASK_PARALLEL,25,8,9,0.546024
TASK_PARALLEL,25,9,9,0.586141
TASK_PARALLEL,25,10,9,0.647442
TASK_PARALLEL,25,11,9,0.635494
TASK_PARALLEL,25,12,9,3.644911
LOOP_PARALLEL_DYNAMIC,25,2,9,0.055346
LOOP_PARALLEL_DYNAMIC,25,3,9,0.101791
LOOP_PARALLEL_DYNAMIC,25,4,9,0.141416
LOOP_PARALLEL_DYNAMIC,25,5,9,0.205478
LOOP_PARALLEL_DYNAMIC,25,6,9,0.232370
LOOP_PARALLEL_DYNAMIC,25,7,9,0.291950
LOOP_PARALLEL_DYNAMIC,25,8,9,0.343701
LOOP_PARALLEL_DYNAMIC,25,9,9,0.361032
LOOP_PARALLEL_DYNAMIC,25,10,9,0.432188
LOOP_PARALLEL_DYNAMIC,25,11,9,0.470791
LOOP_PARALLEL_DYNAMIC,25,12,9,3.373919
LOOP_PARALLEL_DYNAMIC,25,2,9,0.054217
LOOP_PARALLEL_DYNAMIC,25,3,9,0.100110
LOOP_PARALLEL_DYNAMIC,25,4,9,0.140552
LOOP_PARALLEL_DYNAMIC,25,5,9,0.182309
LOOP_PARALLEL_DYNAMIC,25,6,9,0.346344
LOOP_PARALLEL_DYNAMIC,25,7,9,0.279915
LOOP_PARALLEL_DYNAMIC,25,8,9,0.325602
LOOP_PARALLEL_DYNAMIC,25,9,9,0.412046
LOOP_PARALLEL_DYNAMIC,25,10,9,0.392857
LOOP_PARALLEL_DYNAMIC,25,11,9,0.468699
LOOP_PARALLEL_DYNAMIC,25,12,9,3.341063
LOOP_PARALLEL_DYNAMIC,25,2,9,0.055680
LOOP_PARALLEL_DYNAMIC,25,3,9,0.102548
LOOP_PARALLEL_DYNAMIC,25,4,9,0.145406
LOOP_PARALLEL_DYNAMIC,25,5,9,0.185709
LOOP_PARALLEL_DYNAMIC,25,6,9,0.230395
LOOP_PARALLEL_DYNAMIC,25,7,9,0.278087
LOOP_PARALLEL_DYNAMIC,25,8,9,0.320748
LOOP_PARALLEL_DYNAMIC,25,9,9,0.368088
LOOP_PARALLEL_DYNAMIC,25,10,9,0.412587
LOOP_PARALLEL_DYNAMIC,25,11,9,0.469367
LOOP_PARALLEL_DYNAMIC,25,12,9,2.815171
LOOP_PARALLEL_DYNAMIC,25,2,9,0.057714
LOOP_PARALLEL_DYNAMIC,25,3,9,0.100611
LOOP_PARALLEL_DYNAMIC,25,4,9,0.144786
LOOP_PARALLEL_DYNAMIC,25,5,9,0.182241
LOOP_PARALLEL_DYNAMIC,25,6,9,0.227869
LOOP_PARALLEL_DYNAMIC,25,7,9,0.282596
LOOP_PARALLEL_DYNAMIC,25,8,9,0.332962
LOOP_PARALLEL_DYNAMIC,25,9,9,0.375063
LOOP_PARALLEL_DYNAMIC,25,10,9,0.470575
LOOP_PARALLEL_DYNAMIC,25,11,9,0.458992
LOOP_PARALLEL_DYNAMIC,25,12,9,3.551276
LOOP_PARALLEL_DYNAMIC,25,2,9,0.053882
LOOP_PARALLEL_DYNAMIC,25,3,9,0.099639
LOOP_PARALLEL_DYNAMIC,25,4,9,0.141643
LOOP_PARALLEL_DYNAMIC,25,5,9,0.184264
LOOP_PARALLEL_DYNAMIC,25,6,9,0.229216
LOOP_PARALLEL_DYNAMIC,25,7,9,0.270207
LOOP_PARALLEL_DYNAMIC,25,8,9,0.363607
LOOP_PARALLEL_DYNAMIC,25,9,9,0.370750
LOOP_PARALLEL_DYNAMIC,25,10,9,0.413363
LOOP_PARALLEL_DYNAMIC,25,11,9,0.462941
LOOP_PARALLEL_DYNAMIC,25,12,9,3.593357
TASK_PARALLEL,30,2,10,0.072118
TASK_PARALLEL,30,3,10,0.131139
TASK_PARALLEL,30,4,10,0.201528
TASK_PARALLEL,30,5,10,0.267122
TASK_PARALLEL,30,6,10,0.366839
TASK_PARALLEL,30,7,10,0.364363
TASK_PARALLEL,30,8,10,0.609762
TASK_PARALLEL,30,9,10,0.608366
TASK_PARALLEL,30,10,10,0.551448
TASK_PARALLEL,30,11,10,6.141879
TASK_PARALLEL,30,12,10,6.401357
TASK_PARALLEL,30,2,10,0.065457
TASK_PARALLEL,30,3,10,0.132652
TASK_PARALLEL,30,4,10,0.187674
TASK_PARALLEL,30,5,10,0.302257
TASK_PARALLEL,30,6,10,0.273498
TASK_PARALLEL,30,7,10,0.360895
TASK_PARALLEL,30,8,10,0.559279
TASK_PARALLEL,30,9,10,0.467383
TASK_PARALLEL,30,10,10,0.450670
TASK_PARALLEL,30,11,10,0.564957
TASK_PARALLEL,30,12,10,3.084179
TASK_PARALLEL,30,2,10,0.065859
TASK_PARALLEL,30,3,10,0.134215
TASK_PARALLEL,30,4,10,0.215028
TASK_PARALLEL,30,5,10,0.289141
TASK_PARALLEL,30,6,10,0.321712
TASK_PARALLEL,30,7,10,0.306699
TASK_PARALLEL,30,8,10,0.428631
TASK_PARALLEL,30,9,10,0.505574
TASK_PARALLEL,30,10,10,0.529115
TASK_PARALLEL,30,11,10,0.629550
TASK_PARALLEL,30,12,10,3.406920
TASK_PARALLEL,30,2,10,0.066566
TASK_PARALLEL,30,3,10,0.110358
TASK_PARALLEL,30,4,10,0.241939
TASK_PARALLEL,30,5,10,0.282960
TASK_PARALLEL,30,6,10,0.336096
TASK_PARALLEL,30,7,10,0.354706
TASK_PARALLEL,30,8,10,0.530893
TASK_PARALLEL,30,9,10,0.517364
TASK_PARALLEL,30,10,10,0.631506
TASK_PARALLEL,30,11,10,0.650488
TASK_PARALLEL,30,12,10,3.421237
TASK_PARALLEL,30,2,10,0.080401
TASK_PARALLEL,30,3,10,0.112913
TASK_PARALLEL,30,4,10,0.259674
TASK_PARALLEL,30,5,10,0.304202
TASK_PARALLEL,30,6,10,0.347081
TASK_PARALLEL,30,7,10,0.402849
TASK_PARALLEL,30,8,10,0.421901
TASK_PARALLEL,30,9,10,0.467579
TASK_PARALLEL,30,10,10,0.563858
TASK_PARALLEL,30,11,10,0.673587
TASK_PARALLEL,30,12,10,3.412286
LOOP_PARALLEL_DYNAMIC,30,2,10,0.051347
LOOP_PARALLEL_DYNAMIC,30,3,10,0.087633
LOOP_PARALLEL_DYNAMIC,30,4,10,0.133871
LOOP_PARALLEL_DYNAMIC,30,5,10,0.174882
LOOP_PARALLEL_DYNAMIC,30,6,10,0.240132
LOOP_PARALLEL_DYNAMIC,30,7,10,0.304410
LOOP_PARALLEL_DYNAMIC,30,8,10,0.322655
LOOP_PARALLEL_DYNAMIC,30,9,10,0.418059
LOOP_PARALLEL_DYNAMIC,30,10,10,0.450512
LOOP_PARALLEL_DYNAMIC,30,11,10,0.425330
LOOP_PARALLEL_DYNAMIC,30,12,10,3.239292
LOOP_PARALLEL_DYNAMIC,30,2,10,0.050512
LOOP_PARALLEL_DYNAMIC,30,3,10,0.089332
LOOP_PARALLEL_DYNAMIC,30,4,10,0.130275
LOOP_PARALLEL_DYNAMIC,30,5,10,0.172140
LOOP_PARALLEL_DYNAMIC,30,6,10,0.217151
LOOP_PARALLEL_DYNAMIC,30,7,10,0.244553
LOOP_PARALLEL_DYNAMIC,30,8,10,0.340577
LOOP_PARALLEL_DYNAMIC,30,9,10,0.332991
LOOP_PARALLEL_DYNAMIC,30,10,10,0.371870
LOOP_PARALLEL_DYNAMIC,30,11,10,0.488340
LOOP_PARALLEL_DYNAMIC,30,12,10,3.388067
LOOP_PARALLEL_DYNAMIC,30,2,10,0.051406
LOOP_PARALLEL_DYNAMIC,30,3,10,0.086876
LOOP_PARALLEL_DYNAMIC,30,4,10,0.130412
LOOP_PARALLEL_DYNAMIC,30,5,10,0.170597
LOOP_PARALLEL_DYNAMIC,30,6,10,0.214379
LOOP_PARALLEL_DYNAMIC,30,7,10,0.252757
LOOP_PARALLEL_DYNAMIC,30,8,10,0.360993
LOOP_PARALLEL_DYNAMIC,30,9,10,0.365287
LOOP_PARALLEL_DYNAMIC,30,10,10,0.372263
LOOP_PARALLEL_DYNAMIC,30,11,10,0.434301
LOOP_PARALLEL_DYNAMIC,30,12,10,3.324122
LOOP_PARALLEL_DYNAMIC,30,2,10,0.051583
LOOP_PARALLEL_DYNAMIC,30,3,10,0.088733
